,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),14,37,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),60,456,62,3,34,59,0,13,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),24,43,453,22,32,140,0,10,6,0,0,0,0,0,2,14,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,0,0,419,0,18,3,1,3,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),31,28,14,15,437,17,0,4,97,0,0,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,15,12,52,6,502,0,2,29,2,2,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,5,0,23,91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,11
Speed limit (100km/h),0,2,2,20,0,96,3,251,71,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (120km/h),16,3,4,20,3,56,0,12,322,0,0,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
No passing,1,0,3,56,0,6,0,0,0,402,7,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,7,4,19,3,2,0,1,597,0,1,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
Right-of-way at the next intersection,0,6,0,0,0,0,0,1,0,0,0,308,0,0,1,1,2,0,7,0,5,6,0,34,1,1,0,10,14,2,18,2,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,2,12,2,2,0,9,0,0,0,0,1,597,8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,22,0,0,0,2,0,27,0,0,1,0
Yield,2,0,0,4,0,0,0,0,1,0,3,0,0,697,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,6,2,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,1,3,2,19,6,0,0,3,0,0,0,0,1,0,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,5,0,0,0,34,0,0,0,0,0,0,0,0,1,3,0,0,313,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,255,18,8,2,4,1,28,7,17,12,5,0,4,20,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,79,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1
Bumpy road,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,99,0,1,0,0,1,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,17,0,0,89,0,0,0,0,8,1,16,8,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,1,0,0,4,3,4,2,0,9,34,1,2,0,1,13,0,6,0,0,0,0,0,0,0,0,0,0,1
Road work,0,0,0,0,3,21,0,0,0,0,4,17,0,0,0,0,0,0,9,7,2,0,0,12,0,379,1,0,3,4,10,8,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,1,0,1,5,143,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,30,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,14,1,0,1,95,17,10,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,40,0,36,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,1,0,0,2,2,0,0,0,0,0,3,0,3,0,0,0,0,1,0,24,0,0,0,2,0,0,0,41,0,65,3,1,0,1,0,0,0,0,0,0,0,1
Wild animals crossing,0,0,0,1,1,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,13,0,0,3,0,2,0,0,0,9,0,227,0,0,0,1,0,0,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,3,1,0,0,0,1,0,0
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,1,0,1,0,0
Ahead only,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,373,0,1,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,116,0,0,0,0,0,0
