,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),13,36,1,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),23,565,56,2,26,3,0,11,20,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),16,106,477,9,74,22,0,19,6,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
Speed limit (60km/h),0,3,1,378,0,17,4,13,20,0,2,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (70km/h),31,34,9,1,505,1,0,5,51,0,0,0,0,0,0,11,1,0,5,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,4,53,38,17,396,0,31,61,1,5,1,0,0,0,13,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,18,0,5,0,3,88,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,8,4
Speed limit (100km/h),4,3,5,16,9,14,0,313,73,4,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),23,3,18,3,0,10,0,15,363,1,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,3,11,3,0,0,4,1,454,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,5,4,11,0,1,0,2,609,1,1,2,0,1,0,0,0,0,11,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2
Right-of-way at the next intersection,1,0,0,0,0,0,0,1,0,1,2,340,1,0,0,0,0,0,5,2,1,2,0,16,5,0,1,11,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,3,8,0,3,0,0,0,0,4,0,9,605,3,6,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,20,0,3,0,0,1,10
Yield,1,0,0,5,0,0,0,0,2,6,2,0,0,693,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0
Stop,0,2,0,0,0,0,0,0,0,0,0,1,0,0,259,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,2,10,0,19,1,0,1,0,1,0,0,0,1,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,1,2,0,0,29,0,0,0,0,0,0,1,0,1,12,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,1,2,0,0,2,0,0,0,0,0,0,18,0,0,2,0,0,0,290,11,0,0,2,1,20,1,14,8,10,5,0,1,1,0,0,0,0,0,0,0,0,0,1
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,70,0,0,5,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,24
