,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (30km/h),0,1,0,0,0,0,2,1,0,2,1,0,0,73,16,546,7,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,50,2,0,0,0,0,0,1
Speed limit (50km/h),0,7,0,0,0,0,19,5,0,2,7,0,0,55,19,453,2,1,0,9,0,0,0,0,0,0,0,0,1,0,0,14,2,0,12,141,0,1,0,0,0,0,0
Speed limit (60km/h),0,0,0,0,0,0,3,0,0,2,5,0,0,32,9,261,5,0,0,5,0,0,0,0,0,0,1,0,1,0,0,15,1,0,2,107,0,1,0,0,0,0,0
Speed limit (70km/h),0,3,0,0,0,0,1,5,0,1,4,0,0,48,21,279,1,2,0,4,0,0,0,0,0,0,2,0,4,0,0,11,0,0,17,257,0,0,0,0,0,0,0
Speed limit (80km/h),0,0,0,0,0,0,0,1,0,0,6,0,0,83,14,359,5,0,0,7,0,0,0,0,0,0,2,2,4,0,0,25,3,0,8,110,0,0,0,0,0,0,1
End of speed limit (80km/h),0,2,0,0,0,0,34,1,0,0,7,0,4,1,2,10,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,50,0,0,0,0,0,0,0
Speed limit (100km/h),0,2,0,0,0,0,5,8,0,3,5,0,0,77,12,227,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,1,0,9,83,0,0,0,0,0,0,0
Speed limit (120km/h),0,0,0,0,0,0,5,3,0,1,0,0,0,43,18,231,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,130,1,0,1,0,0,0,0
No passing,0,0,0,0,0,0,0,2,0,47,15,0,0,46,6,177,12,0,0,4,0,2,0,0,0,0,4,0,20,0,0,19,0,0,7,117,0,1,0,0,0,1,0
No passing for vehicles over 3.5 metric tons,0,0,0,0,0,0,0,5,0,25,243,0,0,65,26,83,5,1,1,7,4,0,0,0,0,0,0,0,8,0,0,47,0,0,10,129,0,1,0,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,1,5,38,5,9,0,26,2,9,5,37,0,1,0,0,0,126,5,41,1,4,54,19,0,17,13,0,2,0,0,0,0,0
Priority road,0,0,0,0,0,0,8,3,0,0,21,0,197,26,46,47,13,16,15,7,1,1,0,0,0,0,10,1,2,0,0,20,64,0,18,172,0,2,0,0,0,0,0
Yield,0,0,0,0,0,0,0,1,0,3,0,0,0,567,1,14,11,3,0,7,0,0,0,0,0,0,6,0,4,0,0,27,0,0,13,61,0,1,1,0,0,0,0
Stop,0,0,0,0,0,0,2,1,0,0,2,0,0,15,82,18,4,16,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,121,1,0,0,0,1,0,0
No vehicles,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,3,0,1,7,0,0,9,10,33,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,45,0,0,0,0,9,0,0
No entry,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49,0,0,269,1,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,25,4,0,0,0,0,0,0
