,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),52,1,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),8,644,45,0,3,4,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0
Speed limit (50km/h),2,13,691,7,0,8,0,0,2,1,2,0,0,0,4,0,0,0,1,1,1,0,0,1,0,3,0,4,0,0,0,0,1,2,0,1,0,0,0,0,4,1,0
Speed limit (60km/h),1,1,11,345,1,53,0,2,3,0,0,0,0,0,1,6,0,0,0,3,1,3,0,0,1,1,0,0,0,2,1,1,0,0,0,7,3,0,1,0,1,0,1
Speed limit (70km/h),9,32,69,6,501,9,0,16,1,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Speed limit (80km/h),1,5,46,44,1,509,4,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,1,0,0,1,0
End of speed limit (80km/h),0,0,2,4,0,7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,3,4
Speed limit (100km/h),5,0,3,1,1,22,0,336,49,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,1,2,0,0,0,0,19,0,0
Speed limit (120km/h),9,0,2,2,1,20,0,25,344,7,2,0,0,0,0,0,1,0,2,2,4,2,0,1,0,1,1,0,0,0,1,0,2,0,0,1,0,1,0,0,19,0,0
No passing,0,0,0,0,0,1,0,0,1,456,13,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,2,0,12,0,4,2,0,562,0,6,0,0,0,0,0,0,2,23,2,0,3,0,0,0,0,0,1,2,0,0,1,2,0,1,0,1,0,1,0,33
Right-of-way at the next intersection,0,0,0,0,0,2,0,1,0,0,0,376,0,0,0,0,0,0,3,0,0,2,0,0,7,12,3,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Priority road,0,1,2,0,1,2,4,0,0,0,0,2,619,1,0,10,0,0,3,0,5,2,0,0,1,5,3,0,0,1,0,0,11,1,0,0,0,0,2,0,7,0,7
Yield,0,0,3,0,1,0,0,0,0,1,0,0,0,696,2,0,0,0,0,0,2,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
