,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),31,0,10,0,9,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0
Speed limit (30km/h),7,110,487,22,39,22,0,1,0,1,0,0,0,1,4,11,0,1,0,1,0,0,0,0,0,0,0,3,0,2,1,1,2,0,0,0,2,0,0,0,1,1,0
Speed limit (50km/h),0,9,483,145,15,24,4,2,1,12,16,0,2,1,1,15,0,1,2,0,0,1,0,0,4,0,0,2,1,2,0,0,4,1,0,0,1,0,0,0,0,1,0
Speed limit (60km/h),0,0,79,266,0,51,0,5,1,10,12,0,1,3,1,3,0,2,0,0,0,1,0,0,3,0,0,1,1,2,3,0,1,0,2,0,0,0,0,0,1,0,1
Speed limit (70km/h),7,3,188,16,268,33,0,5,19,12,29,0,7,3,7,5,0,2,2,3,0,2,0,0,2,0,0,3,2,4,1,12,3,1,5,0,2,0,0,3,10,0,1
Speed limit (80km/h),1,0,215,106,50,194,0,24,0,0,5,0,2,3,2,2,0,0,0,1,0,1,0,2,3,0,0,0,3,3,1,4,2,1,4,0,0,0,0,0,1,0,0
End of speed limit (80km/h),0,0,3,0,0,6,92,2,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,0,0,1,0,0,0,0,0,3
Speed limit (100km/h),0,0,38,94,4,23,0,239,7,7,10,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,1,5,1,4,1,0,6,0,0,0,0,0,0,0,1
Speed limit (120km/h),12,0,17,37,14,16,0,85,184,9,19,0,1,0,18,1,0,0,0,1,3,4,0,0,3,0,0,1,2,7,0,5,2,0,3,0,1,0,0,0,5,0,0
No passing,0,0,0,10,0,0,0,3,0,397,24,0,0,0,0,0,5,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,0,7,0
No passing for vehicles over 3.5 metric tons,0,0,1,4,0,1,1,0,1,9,598,0,10,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,21,0,3,0,0,0,0,0,2,0,0,0
Right-of-way at the next intersection,0,0,1,0,1,0,0,0,0,1,1,254,0,0,1,0,0,0,6,2,4,32,0,6,14,2,5,8,15,4,57,4,2,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,0,1,0,0,4,0,0,2,50,0,566,3,1,0,0,0,0,0,0,2,0,18,1,0,0,3,0,2,0,0,24,1,0,0,3,0,0,0,4,4,1
