,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),10,28,3,1,6,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Speed limit (30km/h),6,628,59,0,9,2,1,6,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Speed limit (50km/h),0,37,651,10,14,5,0,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,3,1,390,1,36,2,6,2,0,2,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),11,44,13,0,557,7,0,6,11,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,3,61,17,5,499,0,17,19,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,11,0,0,0,2,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,7
Speed limit (100km/h),0,9,3,3,5,13,0,370,43,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (120km/h),0,1,3,1,2,4,0,13,420,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
No passing,0,0,0,7,0,0,0,0,0,457,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,2,4,0,3,0,0,629,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,3,0,6,0,0,0,2,1,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,3,0,0,0,0,1,0,0,0,0,379,0,2,2,0,0,0,3,0,0,0,0,2,0,1,3,14,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,4,0,3,0,1,1,0,1,1,1,634,4,0,12,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,1,0,13,0,1,0,2
Yield,1,0,0,0,0,0,0,0,1,0,0,0,0,711,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,2,8,0,3,0,0,0,0,1,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,0,0,26,0,0,0,0,0,0,0,1,0,7,0,0,322,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,306,0,0,0,0,0,18,3,16,8,2,2,7,0,0,0,0,0,0,0,2,0,0,1,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,13,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,1,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,5,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,0,3,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,103,19,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,3,0,0,1,3,61,3,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
