,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),23,30,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),13,619,56,3,3,9,0,11,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),5,47,641,14,12,12,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),1,1,0,426,0,18,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (70km/h),18,40,5,6,547,8,0,4,17,0,0,1,0,7,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,10,16,47,13,524,1,3,2,2,1,1,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
End of speed limit (80km/h),0,0,1,1,0,23,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,15
Speed limit (100km/h),3,9,6,11,1,26,0,344,46,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),15,8,20,9,11,34,0,22,319,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
No passing,0,0,1,39,0,2,0,0,0,429,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,13,2,4,0,2,0,1,620,0,0,0,0,1,0,0,0,0,11,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,1,0,0,0,0,363,0,0,0,0,3,0,6,0,0,0,0,21,0,1,0,18,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,2,6,0,0,0,4,0,0,0,1,14,606,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,36,0,0,0,0
Yield,0,0,1,3,1,0,0,0,1,1,1,1,0,691,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,8,0,0,0,1,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,1,3,20,0,6,1,0,0,1,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,0,0,30,0,0,0,0,0,0,0,1,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,3,6,0,1,0,1,1,0,0,0,1,16,0,0,0,0,0,0,284,9,1,5,1,8,22,5,7,10,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,2,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,61,0,0,13,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,93,0,0,4,0,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,1,3,0,0,99,12,1,0,0,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,6,2,0,11,51,2,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0
Road work,0,1,1,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,12,5,9,3,0,10,0,383,7,3,4,1,0,4,0,0,0,0,0,0,0,0,2,0,0
Traffic signals,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0,5,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
