,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),22,0,0,0,10,0,1,1,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Speed limit (30km/h),425,0,1,2,123,1,18,1,33,7,3,0,0,1,3,8,28,2,3,0,4,0,0,18,0,4,0,1,0,0,0,0,10,1,0,0,0,0,2,0,0,16,5
Speed limit (50km/h),339,2,1,3,191,2,9,0,67,0,4,0,0,2,0,9,26,11,0,2,0,0,0,4,0,2,0,0,0,0,0,4,4,51,0,4,2,8,1,0,2,0,0
Speed limit (60km/h),97,1,0,1,137,2,10,1,48,0,1,2,0,7,14,6,22,1,0,0,0,0,0,2,0,11,1,0,0,0,0,0,36,26,0,2,0,4,1,0,5,11,1
Speed limit (70km/h),146,0,3,4,81,12,17,0,129,0,0,2,0,2,24,9,4,0,0,1,1,0,0,8,0,10,0,0,0,2,0,1,43,115,0,6,0,23,1,0,5,10,1
Speed limit (80km/h),177,0,0,19,156,3,15,3,85,2,11,0,0,4,8,6,23,1,0,0,1,0,1,12,0,18,0,2,2,4,1,2,34,12,0,1,0,2,0,4,8,13,0
End of speed limit (80km/h),1,0,0,0,0,0,10,1,10,0,0,0,0,11,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,54,10,0,1,0,16,2,0,9,5,13
Speed limit (100km/h),53,0,0,1,124,2,8,1,95,0,3,0,0,5,2,2,22,2,0,0,0,0,0,13,0,6,0,0,0,0,0,1,30,28,1,28,0,8,0,0,4,10,1
Speed limit (120km/h),46,0,0,2,113,0,9,1,77,2,1,0,0,8,7,16,0,6,0,1,0,0,0,14,0,10,0,0,0,1,0,0,24,51,0,31,1,16,4,1,4,4,0
No passing,3,0,0,1,7,0,19,1,23,290,55,0,0,0,9,2,4,12,2,0,5,0,0,3,0,3,0,0,0,0,0,0,11,10,0,0,0,0,0,1,2,11,6
