,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),27,16,1,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),61,493,84,0,28,5,0,2,39,0,0,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),14,65,489,0,96,40,0,3,30,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),2,0,0,277,0,111,0,3,37,3,2,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1
Speed limit (70km/h),30,8,8,2,536,1,0,0,62,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Speed limit (80km/h),4,11,5,5,6,496,0,0,82,1,2,0,1,0,0,5,0,0,1,0,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
End of speed limit (80km/h),0,0,0,0,0,5,103,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,6,1
Speed limit (100km/h),0,11,22,1,7,42,0,198,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Speed limit (120km/h),0,5,4,0,7,13,0,1,409,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0
No passing,0,0,2,20,5,11,0,28,2,395,5,0,0,7,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,2,6,20,0,2,2,1,590,1,4,1,0,0,0,1,0,0,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,1,378,4,0,0,1,0,0,0,0,1,0,0,10,0,1,1,5,4,0,13,1,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,4,0,0,13,0,0,0,22,1,0,6,603,1,0,6,0,0,5,0,0,0,0,5,0,1,0,1,0,0,5,0,1,0,0,0,1,0,15,0,0,0,0
Yield,0,0,0,0,0,0,0,0,20,0,2,0,0,679,0,3,0,0,0,0,1,0,0,0,0,3,0,1,1,3,0,0,0,0,0,3,1,1,2,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
