,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),29,24,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),9,662,29,5,5,1,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),2,49,672,4,6,4,0,1,0,0,1,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,1,415,0,23,0,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Speed limit (70km/h),13,38,11,1,561,1,0,9,9,5,3,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
Speed limit (80km/h),0,6,37,21,7,534,0,8,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,3,0,0,19,104,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,1,10
Speed limit (100km/h),0,4,2,1,0,25,0,369,44,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,1,3,5,8,13,0,2,409,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
No passing,0,0,0,18,0,0,0,0,0,452,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,2,1,5,0,2,0,1,636,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,3,0,1,1,0,0,1,1,0,19,2,0,23,0,0,0,0,0,0,0,0,0,2,0,0
Priority road,0,5,4,1,5,1,0,0,0,0,2,2,651,2,1,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0
Yield,0,0,0,0,0,0,0,0,0,0,1,1,0,710,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop,0,4,0,1,0,0,0,0,0,0,0,0,0,0,262,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,3,0,5,1,0,0,2,2,1,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
