,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),10,38,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),14,584,83,1,16,3,0,6,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Speed limit (50km/h),3,38,634,1,40,12,0,6,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),1,1,1,354,0,72,0,1,7,1,2,0,0,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (70km/h),11,30,11,0,570,3,0,1,19,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,7,56,19,6,510,0,6,20,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,9,0,0,5,5
Speed limit (100km/h),0,4,9,1,10,23,0,327,66,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (120km/h),0,7,12,0,13,14,0,8,391,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
No passing,0,0,0,22,0,1,0,1,0,447,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,6,3,3,0,3,0,1,627,0,1,2,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,1,0,0,0,0,373,1,0,0,0,2,0,4,0,0,0,0,7,6,0,0,21,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,2,9,0,4,0,0,0,2,2,0,17,605,1,2,2,0,0,1,3,2,0,0,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,30,0,0,0,0
Yield,1,0,1,1,3,0,0,0,1,4,0,0,0,686,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,14,0,0,2,0,0,0,0
