,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),14,36,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),16,635,46,1,6,3,0,1,3,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Speed limit (50km/h),1,49,658,1,23,6,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,1,348,0,81,3,2,1,1,3,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (70km/h),24,36,1,4,547,14,0,8,10,1,0,0,0,1,0,7,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,4,67,32,1,466,2,26,14,4,5,2,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
End of speed limit (80km/h),0,0,0,0,0,7,114,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,0,0,3,3
Speed limit (100km/h),0,4,2,4,1,27,0,353,52,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),2,4,2,4,13,9,0,4,404,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
No passing,0,0,0,6,0,2,0,1,0,461,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,4,0,5,0,4,0,0,625,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,2,0,3,0,0,6,2,6,2,0,0,11,3,0,19,0,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,0,2,12,0,0,1,0,1,1,15,605,0,0,23,0,0,8,0,0,0,0,0,0,0,3,0,0,0,4,0,2,0,0,0,6,0,7,0,0,0,0
Yield,0,1,0,0,1,0,0,0,1,0,0,1,0,711,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,17,0,0,17,0,0,0,0,1,0,0,3,0,4,0,0,312,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
General caution,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,273,6,1,0,0,5,27,5,31,11,6,1,0,2,0,0,0,0,0,0,0,0,0,0,1
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,21,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,7,0,0,2,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,47,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,108,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,85,30,0,0,1,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,9,2,1,0,0,3,49,4,2,2,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,0,0,0,2,0,3,0,0,0,24,0,0,0,2,0,0,13,3,0,0,0,11,11,388,1,12,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0
Traffic signals,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,17,0,0,3,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,133,10,4,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,26,18,0,1,0,9,1,80,7,0,0,1,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,8,0,7,1,0,1,0,1,0,0,0,3,0,239,0,0,0,0,0,0,0,4,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,1,3,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,7,2,1,0,0,0,0,0
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3,2,0,0,0,0,0,0
Ahead only,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,383,0,0,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,8,0,0,0,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,4,1,0,0
Keep right,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6,3,0,655,8,5,0,0
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,84,0,0,0
Roundabout mandatory,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,86,0,0
End of no passing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,75
