,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),43,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),45,634,5,3,4,10,0,0,6,0,0,0,0,1,0,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Speed limit (50km/h),0,71,585,28,11,37,0,4,0,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Speed limit (60km/h),1,1,0,437,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),9,18,6,5,561,11,0,5,33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
Speed limit (80km/h),2,76,24,100,1,398,0,7,2,1,4,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,8,0,8,0,10,107,8,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Speed limit (100km/h),1,7,1,32,8,28,0,314,47,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,2,0,33,6,10,0,18,367,1,2,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
No passing,0,0,0,19,0,0,0,0,0,445,13,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,3,4,0,0,0,0,0,642,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,3,1,300,1,0,0,0,0,0,23,0,0,0,1,21,0,0,3,6,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,3,0,0,0,0,0,4,0,0,0,0,664,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,3
Yield,0,0,0,2,0,0,0,0,0,0,0,0,1,692,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,8,0,1,3,2,0,0,0,0,0,0,0
Stop,0,2,0,14,7,0,0,1,1,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
No vehicles,0,1,0,1,1,3,0,1,2,0,0,0,0,0,0,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,355,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,336,1,0,0,0,1,13,8,13,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,1
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,0,1,33,2,5,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
Double curve,0,2,18,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,42,0,2,0,2,0,7,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1,3,1,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,145,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,19,0,0,0,0,13,24,6,5,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,1,0,0,2,0,0,0,0,30,18,0,0,0,1,0,0,1,0,0,0,0,8,0,380,3,1,0,3,24,7,0,0,1,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,5,25,135,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,9,5,15,0,0,91,4,15,1,0,0,1,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,2,0,3,13,0,25,0,1,0,0,0,0,88,7,0,0,4,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,11,0,1,0,0,0,1,1,249,0,0,1,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,51,0,0,0,0,0,0,3,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,1,0,0,0,0,0,0,0
Turn left ahead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,0,0,1,0,0,0,0
Ahead only,0,0,0,17,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,347,1,1,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,6,0,0,0,0
Go straight or left,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0
Keep right,1,0,1,2,1,1,1,0,0,9,0,0,1,2,0,2,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0,1,3,3,0,1,1,644,2,1,2,0
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,87,0,0,0
Roundabout mandatory,0,0,0,1,1,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,64,0,5
End of no passing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
