,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),44,2,0,0,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),16,282,212,2,157,10,4,3,6,2,0,1,0,0,1,0,8,3,0,0,1,1,0,0,2,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,2,0
Speed limit (50km/h),7,3,566,20,79,16,1,26,0,1,1,0,0,0,0,0,5,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0
Speed limit (60km/h),14,0,19,319,2,24,3,6,1,24,0,0,0,1,0,3,9,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,8,0,6,3,0,0,0,0,0,2,0
Speed limit (70km/h),3,0,28,8,504,10,0,44,9,0,0,1,0,2,1,0,1,5,0,3,2,0,0,2,2,1,1,0,0,0,1,0,2,2,16,2,0,1,9,0,0,0,0
Speed limit (80km/h),51,1,74,55,35,296,12,36,2,10,0,5,1,1,4,0,22,2,0,5,3,0,0,2,0,0,0,0,1,1,1,1,2,0,6,0,0,0,0,0,0,1,0
End of speed limit (80km/h),0,0,1,20,1,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,4,6
Speed limit (100km/h),2,0,7,41,21,7,0,309,25,0,0,9,1,0,1,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,13,0,2,2,0,0,0,0,0,0,0
Speed limit (120km/h),2,0,0,17,4,2,0,142,245,1,4,0,0,3,0,2,0,0,1,0,13,0,0,0,0,0,0,0,0,1,0,1,4,0,3,0,0,0,5,0,0,0,0
No passing,0,0,0,4,0,0,0,0,0,454,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,1,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,3,0,1,8,0,1,0,3,2,10,577,0,0,2,0,1,3,0,0,8,8,1,0,13,0,2,0,0,0,0,1,2,0,1,8,0,0,1,3,0,0,1,0
Right-of-way at the next intersection,0,0,0,0,0,0,1,0,0,2,0,328,0,0,13,0,0,1,4,2,2,6,0,1,0,1,0,0,4,29,20,0,0,0,5,0,0,0,0,0,0,1,0
Priority road,2,0,1,5,1,6,0,3,4,2,0,2,585,8,1,2,0,0,1,0,2,2,0,3,0,1,0,0,0,9,11,1,0,5,23,4,1,0,0,0,0,5,0
Yield,0,0,0,0,1,1,0,0,0,1,0,0,0,698,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,4,1,1,0,0,6,0,0,0,2,0,0,1,0
Stop,0,0,0,0,0,0,0,0,0,2,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,1,1,4,1,0,3,0,26,0,0,0,2,0,167,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,4,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,136,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,7,0,9,0,16,0,4,0,1,0,0,0,4,0,1,0,0,302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,1,0,1,0
General caution,1,0,0,1,3,1,2,1,0,0,2,7,0,0,1,0,0,3,276,6,3,0,1,3,8,1,16,1,6,23,7,1,0,0,14,0,0,1,0,0,0,1,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,44,4,0,0,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,42,2,0,13,0,2,1,0,0,16,1,1,0,0,6,0,0,2,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,8,0,47,0,0,2,0,0,1,0,11,1,1,0,0,7,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,90,0,0,2,1,0,0,3,0,0,0,0,20,0,0,1,0,0,0,0,0
Slippery road,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,9,15,1,0,75,2,0,0,0,0,36,4,0,0,0,4,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,1,5,0,0,42,1,1,0,0,16,7,1,0,0,4,0,0,2,1,0,0,0,0
Road work,0,0,0,0,0,0,0,0,0,6,0,14,0,0,1,0,0,0,0,0,23,5,0,0,1,392,0,0,0,15,9,10,0,0,3,0,0,0,0,0,0,1,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,0,1,1,6,0,0,10,81,0,1,4,0,5,0,0,0,0,0,3,1,0,0,1,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,16,1,2,1,0,0,0,25,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,1,0,0,0,1,0,18,0,0,2,0,0,0,0,0,15,3,0,1,1,0,0,0,66,28,9,1,0,0,4,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0
Beware of ice/snow,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,11,5,1,1,9,0,0,0,0,36,77,1,0,1,1,0,0,0,0,0,0,2,0
Wild animals crossing,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,4,7,0,0,1,0,0,0,0,11,1,218,0,0,3,0,0,2,12,1,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,190,9,7,0,1,1,0,0,0,0
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113,4,0,0,0,0,1,0,0
Ahead only,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,372,0,0,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,25,0,0,1,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,56,0,1,0,0,0
Keep right,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,3,0,0,0,5,1,0,1,1,11,1,2,1,652,0,2,0,0
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,86,0,0,0
Roundabout mandatory,0,0,0,0,0,0,0,2,0,0,3,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,29,0,0,27,0,0
End of no passing,0,0,0,0,0,0,0,2,0,2,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,86
