,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),4,44,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),25,538,115,0,5,7,0,9,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
Speed limit (50km/h),6,69,585,10,21,29,0,6,3,2,1,0,0,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,0,0,386,0,47,3,1,5,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),32,39,15,3,484,12,0,7,48,2,0,0,0,6,0,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,13,63,36,8,451,0,13,22,3,6,3,1,1,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,1,0,13,0,3,92,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,11,6
Speed limit (100km/h),1,2,15,22,2,36,0,285,66,3,8,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),13,6,36,15,12,27,0,14,319,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,2,28,1,1,0,0,0,443,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,3,4,4,0,1,0,1,619,0,1,1,0,0,0,1,0,0,8,0,0,3,0,2,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,6
Right-of-way at the next intersection,0,1,0,0,0,0,0,1,0,0,0,344,0,0,0,0,0,0,1,0,0,5,0,4,0,1,4,6,14,0,39,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,2,10,0,3,0,0,0,0,9,0,4,619,3,0,4,0,0,4,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,18,0,0,6,0,0,0,2
Yield,0,1,0,0,0,0,0,0,2,0,1,0,0,693,0,2,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,1,0,0,10,0,0,1,0,0,0,1
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,6,9,0,2,0,0,0,0,9,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
