,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),18,35,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),4,654,40,0,6,2,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),0,40,679,2,10,2,0,7,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),1,1,1,392,0,41,0,1,4,2,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (70km/h),1,76,18,2,505,2,0,9,31,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Speed limit (80km/h),0,3,44,22,2,518,0,19,12,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,1,2,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1,0,0,24
Speed limit (100km/h),0,6,6,2,0,14,0,349,65,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (120km/h),1,2,8,6,1,7,0,5,419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,12,0,4,0,0,0,457,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,4,1,1,0,5,0,1,636,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,0,0,0,1,0,383,1,0,0,0,0,0,4,0,0,0,0,6,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Priority road,0,7,3,0,0,0,0,0,0,0,2,6,622,2,2,5,0,0,15,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,18,0,1,0,0,0,0
Yield,0,0,0,0,0,0,0,0,2,1,1,0,0,706,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,2,28,0,5,2,0,0,3,0,0,0,0,0,0,167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,1,18,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,323,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,309,0,0,0,0,4,8,1,19,27,5,2,0,6,0,0,0,0,0,0,0,0,0,1,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,74,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,9
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,1,0,2,3,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,4,0,0,100,26,1,0,0,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,3,1,0,2,0,57,2,2,1,2,5,0,1,0,0,0,2,0,0,0,0,0,0,0
Road work,0,1,0,0,1,0,0,0,0,1,11,26,0,0,0,0,0,0,13,2,0,0,2,7,3,396,3,8,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,2,0,1,0,0,1,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
