,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),11,45,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),6,633,45,0,15,3,0,6,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),0,35,656,17,18,6,0,3,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,0,406,0,29,1,5,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),1,64,9,12,527,5,0,6,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,1,36,31,1,499,0,23,30,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
End of speed limit (80km/h),0,0,2,6,0,11,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0
Speed limit (100km/h),0,3,1,29,0,17,0,352,43,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,8,8,20,5,21,0,26,355,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
No passing,0,0,0,29,1,5,0,4,2,426,7,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,14,1,4,0,4,0,0,619,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Right-of-way at the next intersection,0,3,0,0,0,0,0,2,0,0,0,379,0,0,0,0,0,0,0,1,0,0,0,8,5,0,0,4,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,1,12,0,7,0,0,0,0,0,0,9,617,1,2,7,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,7,0,0,3,1,0,9,0,0,0,8
Yield,0,0,0,0,1,0,0,0,1,2,0,0,0,711,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Stop,0,0,3,0,0,0,0,0,0,0,0,0,0,0,262,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,3,25,0,4,3,0,0,4,0,0,0,0,2,0,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,5,0,0,20,5,0,0,0,0,0,0,4,1,3,0,0,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,8,0,0,0,5,0,0,0,1,0,3,1,0,0,0,0,0,263,0,0,1,0,2,30,12,41,3,12,2,0,6,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,71,0,0,2,0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,50,0,2,0,1,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,14
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,98,29,0,0,0,4,0,11,3,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,68,3,1,1,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0
Road work,0,1,4,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,3,4,1,2,0,4,1,425,0,3,0,3,2,13,0,0,0,0,0,1,0,0,0,0,0
Traffic signals,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,15,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,120,18,3,2,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,39,2,0,0,19,3,66,7,0,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,4,0,0,3,1,0,254,0,0,0,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,1,0,0,0,1,2,0
Turn left ahead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1,0,5,0,0,0,1
