,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),6,39,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Speed limit (30km/h),11,441,189,0,44,5,1,0,6,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,1,1,0,3,2,1
Speed limit (50km/h),1,18,616,1,24,55,2,3,4,0,0,0,1,0,0,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,1,1,3
Speed limit (60km/h),6,5,30,104,14,210,1,2,8,3,0,0,5,1,0,5,0,0,1,0,0,1,0,1,4,0,5,2,18,3,0,0,6,0,1,1,0,0,0,0,7,2,4
Speed limit (70km/h),9,48,49,8,435,8,0,6,24,0,1,0,2,0,4,2,0,1,2,6,0,0,0,0,8,2,4,8,1,4,1,1,2,0,0,1,3,0,1,0,18,1,0
Speed limit (80km/h),2,1,241,5,38,278,4,9,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,1,2,14,7,0,0,0,1,0,0,0,0,0,0,5,1,2
End of speed limit (80km/h),0,0,0,1,5,7,120,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,2,4
Speed limit (100km/h),4,15,36,6,19,124,2,108,100,0,2,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,2,1,5,4,1,0,0,3,0,2,1,0,0,1,3,3,0
Speed limit (120km/h),3,36,14,4,33,44,1,39,236,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,5,1,0,1,0,0,9,0,0,0,0,6,1,1
No passing,1,0,0,5,3,7,1,2,1,409,6,0,1,0,0,11,4,0,0,1,0,1,0,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,5,14,0
