,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),45,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Speed limit (30km/h),5,688,16,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Speed limit (50km/h),0,55,655,5,8,10,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,2,1,0,0
Speed limit (60km/h),0,0,0,411,0,27,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (70km/h),15,39,7,3,573,5,0,6,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
Speed limit (80km/h),0,11,44,4,0,560,0,0,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
End of speed limit (80km/h),0,0,1,0,0,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,1,0,2
Speed limit (100km/h),0,8,5,4,3,36,0,337,31,4,2,0,0,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
Speed limit (120km/h),2,3,0,1,16,16,0,7,394,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
No passing,0,0,0,1,0,0,0,0,0,466,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,3,0,2,0,2,0,1,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,3,0,0,1,1,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,1,0,0,0,0,403,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,1,0,0,0,0,0,0,0,1,3,643,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,1,0,0,24,0,0,0,0
Yield,0,0,0,0,0,0,0,0,0,0,0,1,0,712,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
