,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),37,9,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Speed limit (30km/h),19,630,18,1,18,13,0,0,3,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,1,0,3,0,0
Speed limit (50km/h),1,112,565,8,10,20,0,4,2,2,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1
Speed limit (60km/h),0,2,0,393,0,35,0,1,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),2,8,19,1,571,9,0,3,2,5,0,0,0,0,0,19,0,0,0,1,0,0,0,1,0,4,2,0,1,0,2,0,2,0,0,0,0,4,0,2,2,0,0
Speed limit (80km/h),0,20,21,38,6,509,0,15,7,2,0,0,0,1,1,3,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
End of speed limit (80km/h),0,1,0,6,0,2,126,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Speed limit (100km/h),0,3,7,3,12,4,0,366,16,6,0,0,0,0,12,1,12,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
Speed limit (120km/h),1,0,2,1,20,9,0,28,358,1,1,0,0,2,0,1,20,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No passing,0,0,0,1,1,0,0,0,0,461,9,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,2,0,2,0,8,0,1,0,2,619,0,0,0,0,0,3,0,0,1,6,0,0,1,0,2,1,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,3
Right-of-way at the next intersection,0,1,1,0,0,1,1,1,0,1,0,329,0,0,0,0,2,0,3,7,7,13,0,1,6,8,5,6,17,0,6,0,3,0,0,0,0,0,0,0,1,0,0
Priority road,0,1,2,2,0,0,5,0,0,3,1,5,612,1,6,10,1,0,0,0,0,0,0,0,0,0,17,0,0,4,3,0,2,0,0,0,0,0,2,0,8,0,5
Yield,0,0,0,0,0,0,0,0,0,2,0,0,0,702,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,1,0,7,0,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,0,0,0,0,0,0,0,1,1,0,4,0,6,0,0,337,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
General caution,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,5,261,3,1,1,1,2,8,23,38,3,6,0,3,14,0,0,0,0,0,0,9,0,5,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,18,0,0,0,4,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58,1,3,0,0,5,0,0,11,0,3,0,3,0,0,1,0,0,0,0,0,1,0
Double curve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,22,0,1,2,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,102,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,12,0,110,0,2,0,0,2,2,4,9,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,51,5,25,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,5,439,17,3,0,0,3,4,0,0,0,1,0,0,0,1,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,11,152,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,32,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,138,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,0,3,1,8,3,0,6,5,105,4,1,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,4,3,251,0,0,0,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,0,1,0,0,0,0,0,0,0
