,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),43,11,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),3,690,5,0,6,5,0,1,3,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Speed limit (50km/h),0,44,680,10,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,0,427,0,15,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (70km/h),1,45,5,3,582,6,0,2,7,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1
Speed limit (80km/h),0,5,30,21,2,562,0,1,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,1,0,14,0,14,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Speed limit (100km/h),0,9,3,12,1,36,0,320,58,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,6,0,7,0,1,0,1,427,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
No passing,0,0,0,19,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
No passing for vehicles over 3.5 metric tons,0,0,0,7,1,0,0,1,0,0,632,0,0,2,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2
Right-of-way at the next intersection,0,1,0,0,0,0,1,0,0,0,0,361,0,0,0,0,1,0,3,0,0,0,0,2,0,0,1,31,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,1,2,0,3,0,2,0,0,0,2,0,628,8,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,24,0,0,2,0,0,0,1
Yield,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Stop,0,0,0,2,0,0,0,0,0,0,0,0,0,0,265,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,0,0,0,0,0,0,0,13,0,0,1,2,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,2,1,0,0,0,0,1,0,1,3,2,2,0,0,1,0,0,318,4,0,0,1,2,8,7,4,18,2,0,1,11,1,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,79,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0
Double curve,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,11,0,46,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,0,3,0,0,5,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,129,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,1,1,0,44,4,1,1,0,6,3,1,0,1,0,0,0,0,1,0,0,0,1
Road work,0,0,2,0,1,1,0,0,0,0,1,15,0,4,0,0,0,0,8,0,0,0,0,0,0,427,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,4,15,148,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,2,0,2,0,1,128,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,4,0,0,5,1,0,0,0,10,1,115,5,0,0,2,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,259,0,0,0,0,0,0,0,5,0,0,0
End of all speed and passing limits,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,2,0,0,1,0,0,13
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,1,0,0,0
Ahead only,0,0,0,3,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,375,0,0,0,1,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,1,0,0,0,0
