,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),38,4,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),9,636,16,0,43,3,0,2,5,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),1,35,685,12,5,3,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,0,0,414,0,27,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),2,7,3,1,615,2,0,7,12,1,0,1,0,0,0,1,0,0,0,0,1,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,26,12,11,7,539,2,9,9,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2
End of speed limit (80km/h),0,0,0,5,0,4,109,0,0,2,3,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Speed limit (100km/h),1,0,1,5,4,26,0,354,54,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,0,0,5,4,4,0,7,421,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,17,0,1,0,0,0,450,5,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,0,0,1,0,2,3,0,629,2,0,0,0,0,0,1,0,1,8,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Right-of-way at the next intersection,0,0,0,0,0,0,0,1,0,0,0,407,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,1,3,0,0,0,0,0,0,0,0,1,5,656,1,0,3,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Yield,0,0,0,1,0,0,0,0,0,0,0,1,0,711,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,324,2,0,7,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,288,0,2,0,1,13,23,3,5,23,18,5,3,2,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,58,0,0,21,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,56,0,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,97,6,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,0,137,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,70,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,6,0,2,0,0,0,2,392,1,16,0,26,6,1,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,142,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,30,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,136,6,4,0,0,0,0,0,0,0,0,0,0,0,0
