,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),50,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),12,604,53,0,12,10,0,21,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Speed limit (50km/h),0,62,661,2,6,7,0,4,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Speed limit (60km/h),0,3,1,412,0,26,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),8,33,5,1,581,0,0,9,9,1,0,0,0,2,0,3,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Speed limit (80km/h),0,5,28,41,12,518,1,6,12,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,8,0,0,0,0
Speed limit (100km/h),0,7,0,10,1,16,0,389,17,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,1,1,5,22,4,0,7,404,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,0,0,0,0,0,0,473,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,4,2,0,0,2,0,1,636,0,1,3,0,0,0,0,0,1,2,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,0,0,0,0,0,345,0,1,0,0,9,0,0,2,0,2,0,17,23,1,0,2,1,0,14,0,0,0,0,2,0,0,0,0,0,0,0
Priority road,0,1,2,0,0,0,0,0,0,0,0,2,622,3,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,31,0,0,2,2,0,1,0,1,2,3
Yield,1,0,0,0,0,0,0,0,0,0,1,0,0,708,0,1,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,0,0,17,0,0,0,0,0,0,0,1,10,16,0,0,306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0
General caution,0,2,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,282,2,0,9,2,14,18,16,7,3,17,0,1,8,0,0,0,0,0,0,1,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,10,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56,2,0,1,1,0,0,0,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,0,2,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,41,0,7,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,6,14
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,6,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,14,2,0,0,110,11,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,5,75,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
