,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),47,7,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),26,662,18,0,3,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
Speed limit (50km/h),0,45,671,4,3,9,0,6,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Speed limit (60km/h),0,1,4,420,1,18,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),3,51,3,0,502,7,0,45,29,2,0,2,0,0,0,3,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0
Speed limit (80km/h),0,11,42,28,12,512,0,10,10,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,3,12,1,0,0,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,1,1,16
Speed limit (100km/h),0,6,7,4,2,8,0,395,20,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),1,8,0,14,0,4,0,11,406,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,9,0,1,0,0,0,451,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,2,2,2,1,0,14,623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1
Right-of-way at the next intersection,0,1,0,0,0,0,0,2,0,0,0,330,3,5,0,1,0,4,0,0,0,4,2,9,2,4,4,9,2,7,29,0,0,0,0,0,0,0,0,0,1,0,1
Priority road,0,0,7,0,0,0,0,0,0,0,1,16,601,4,0,6,0,0,2,0,0,16,0,0,0,1,9,0,0,1,3,5,2,0,0,1,15,0,0,0,0,0,0
Yield,0,6,2,2,1,0,1,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Stop,1,3,0,0,0,9,0,0,0,0,1,0,0,0,242,1,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,2,0,1,0,0,0,2,11,0,0,0,0,0,192,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,3,0,0,0,0,0,0,0,3,0,0,8,2,0,8,0,0,302,2,2,4,0,0,10,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
General caution,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,277,2,0,3,0,20,26,8,19,10,5,0,2,14,0,1,1,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,10,0,0,2,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,55,0,1,10,0,5,1,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,41,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,5,6
Bumpy road,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,1,0,1,1,95,2,1,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Slippery road,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,11,0,97,9,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0
