,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),43,1,4,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),45,254,193,6,146,7,0,5,4,0,1,0,0,0,18,3,4,2,1,0,4,0,0,0,9,0,1,3,0,1,7,3,1,0,0,0,0,0,0,0,2,0,0
Speed limit (50km/h),0,27,629,25,16,17,0,2,8,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,3,5,4,0,0,0,0,1,0,2,0,0,0
Speed limit (60km/h),1,11,27,361,13,11,0,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,1,4,0,0,0,0,1,0,0,0,0,0,0,1
Speed limit (70km/h),7,24,37,7,526,9,0,4,5,0,1,0,0,0,5,1,0,0,2,0,0,0,0,0,7,0,2,0,1,0,1,6,2,0,0,0,0,1,1,1,9,0,1
Speed limit (80km/h),9,22,231,124,83,87,0,7,26,5,3,0,1,2,1,5,0,1,0,0,4,1,0,1,1,0,1,2,0,1,5,3,3,0,0,0,0,0,0,1,0,0,0
End of speed limit (80km/h),3,6,2,0,2,3,99,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,4,0,3,0,0,0,5,0,0,0,3,8,4
Speed limit (100km/h),1,26,36,12,22,22,0,184,89,0,1,0,0,0,0,6,0,0,1,1,1,2,0,1,9,0,0,5,0,0,1,0,17,0,0,0,0,0,0,0,5,0,8
Speed limit (120km/h),10,6,33,10,9,13,0,2,322,1,0,0,0,5,0,3,1,0,0,0,0,0,0,0,5,0,0,3,0,0,4,2,11,0,0,0,0,0,1,0,9,0,0
No passing,0,5,0,20,0,5,0,0,1,394,10,0,0,0,4,1,7,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,12,0,0,0,0,1,0,1,11,1,2
No passing for vehicles over 3.5 metric tons,0,2,0,18,1,13,0,7,4,3,574,0,0,4,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,23
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,12,3,0,11,0,1,0,0,3,56,3,1,62,1,1,0,0,0,0,0,0,1,0,1,3
Priority road,0,6,2,1,0,15,1,0,3,4,1,2,526,0,2,18,0,0,4,0,1,3,0,1,0,0,1,5,1,2,24,3,6,0,1,0,3,0,0,1,53,0,0
Yield,0,3,0,2,2,1,0,0,0,1,0,0,1,694,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,4,1,2,0,0,0,0,0,0,2,0,0,1
Stop,0,0,2,0,0,0,0,0,0,0,0,0,0,0,264,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,191,0,0,1,0,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No entry,11,10,0,1,3,2,0,0,7,1,0,0,0,0,6,0,0,313,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
General caution,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1,2,11,1,1,4,1,27,34,0,0,21,11,0,0,0,0,0,0,0,2,7,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,0,19,0,0,0,1,2,0,9,1,0,0,0,0,0,0,0,0,0,3,0
Double curve,2,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,65,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,1,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,3,0,96,1,1,0,0,3,4,21,10,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,3,38,0,1,7,2,15,6,4,0,0,0,0,0,4,0,0,0,0,0
Road work,1,0,0,0,1,0,1,0,0,0,2,3,0,10,1,0,0,2,3,4,0,4,1,0,0,369,0,38,0,4,18,12,0,0,0,1,0,0,0,3,2,0,0
Traffic signals,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,0,6,0,0,1,5,134,3,12,1,2,5,0,0,0,0,0,0,0,0,0,0,1
Pedestrians,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
