,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),48,1,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Speed limit (30km/h),47,597,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,8,0,1,0,0,1,2,0,0,34,0,0,0,0,0,0,9,0
Speed limit (50km/h),17,157,279,14,10,217,0,5,2,0,1,0,2,0,0,9,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,2,0,14,1,0,0,0,0,1,9,0
Speed limit (60km/h),5,9,49,223,0,108,0,2,1,0,5,0,0,0,9,9,3,0,0,1,0,3,0,0,0,1,0,0,0,2,0,0,1,0,17,0,0,0,2,0,0,0,0
Speed limit (70km/h),123,64,3,1,360,23,0,16,14,0,2,0,2,0,1,3,3,2,0,0,0,3,0,0,2,1,0,0,0,0,0,1,2,0,25,1,0,0,0,0,1,4,3
Speed limit (80km/h),6,24,43,8,16,468,1,11,0,0,2,0,1,2,1,5,6,0,0,0,0,3,0,0,0,4,0,0,0,2,0,3,0,0,20,0,0,0,0,2,1,1,0
End of speed limit (80km/h),1,0,0,0,0,30,88,0,2,0,1,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2
Speed limit (100km/h),5,4,2,11,3,36,0,310,13,0,11,0,1,0,1,8,12,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,7,0,17,0,0,0,0,0,0,0,6
Speed limit (120km/h),15,0,0,6,14,3,0,57,259,1,2,8,1,0,1,15,14,2,0,0,0,1,6,0,2,1,0,0,0,2,1,6,4,0,23,0,1,0,0,0,1,0,4
No passing,0,0,0,3,0,1,0,1,0,411,13,0,13,0,0,11,9,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
No passing for vehicles over 3.5 metric tons,1,0,1,0,0,1,0,1,0,23,600,0,4,0,1,0,2,1,0,0,0,1,0,6,1,0,0,0,0,2,1,2,2,0,0,0,0,2,0,0,0,2,6
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,0,313,8,0,0,0,4,0,0,2,1,4,0,4,1,5,1,20,4,1,47,0,0,0,1,0,0,0,0,0,0,2,2
Priority road,2,0,0,1,0,0,0,1,0,0,0,0,662,2,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,13
Yield,2,0,0,4,0,0,0,0,0,0,0,0,1,633,3,55,0,1,0,0,0,0,0,1,0,5,0,1,0,6,0,0,0,0,0,0,4,0,2,0,0,1,1
Stop,4,0,0,1,0,0,0,0,0,0,0,0,1,0,232,10,0,3,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,10,0,0,0,4,0,0,0,0
No vehicles,1,0,2,1,0,15,0,0,0,1,0,0,0,0,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,2,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,344,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1
General caution,2,0,0,0,0,0,0,0,0,0,0,6,11,0,0,1,4,3,234,2,0,7,1,5,12,5,11,12,21,5,26,6,1,0,11,0,0,0,1,0,3,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,2,1,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,55,0,0,19,0,0,3,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0
Double curve,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62,0,17,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
Bumpy road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,106,3,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
Slippery road,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,127,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,3,0,5,40,0,0,1,3,6,21,0,0,0,1,0,0,0,0,0,0,0,1
Road work,4,0,7,0,0,2,0,0,0,0,0,9,4,0,0,0,4,0,0,1,0,5,0,6,0,399,0,9,0,11,4,3,0,0,7,0,0,0,0,0,0,4,1
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,8,0,11,0,1,12,132,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Pedestrians,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,24,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,7,1,1,0,0,124,3,1,1,0,0,3,0,0,0,0,0,1,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,81,0,2,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,2,1,0,0,0,2,3,0,39,2,0,0,1,0,1,82,3,0,0,5,0,0,0,2,0,0,0,0
Wild animals crossing,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,19,0,7,0,3,0,0,0,1,1,231,1,0,2,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Turn right ahead,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,172,3,0,0,4,0,5,1,17,1
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,0,0,1,0,0,0,0,0
Ahead only,17,0,0,3,0,2,0,1,2,0,1,0,6,0,0,5,1,0,1,1,0,0,0,1,0,6,0,0,24,3,0,2,4,0,54,235,9,6,1,0,2,0,3
Go straight or right,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0
Keep right,5,0,0,0,1,0,0,0,1,0,2,0,2,1,0,2,0,7,24,0,1,1,0,2,0,2,0,0,0,1,1,0,12,2,52,0,1,1,566,0,0,0,3
Keep left,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,0,63,0,0,0
Roundabout mandatory,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,2,0,4,0,0,3,0,0,59,0,8
End of no passing,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,0,0,0,0,3,1,16,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63
