,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),36,17,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),7,675,22,1,3,0,0,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),0,42,690,13,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,1,422,0,14,0,1,1,1,1,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),5,11,6,1,586,11,0,21,2,0,3,0,1,4,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
Speed limit (80km/h),1,24,31,11,2,527,0,18,9,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
End of speed limit (80km/h),0,0,0,0,0,18,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
Speed limit (100km/h),0,1,0,2,2,13,0,387,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),6,0,0,0,2,3,0,6,423,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,10,0,0,0,0,0,458,6,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,2,0,9,0,1,0,0,634,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,9,1,0,1,0,0,0,0,1,1,7,634,4,0,5,0,0,2,0,1,0,0,4,1,0,3,0,0,0,1,1,3,0,0,4,5,0,2,0,0,0,0
Yield,0,0,0,1,0,0,0,0,1,0,0,1,1,707,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Stop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,331,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
General caution,0,2,1,0,0,0,0,0,0,0,4,16,0,1,1,0,0,0,307,0,0,1,0,3,1,0,4,18,21,1,1,0,0,0,0,0,0,1,1,0,0,6,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,61,1,0,14,0,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,0,0,0,0,46,0,17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,9,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,106,0,2,0,1,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,106,22,0,0,0,3,1,12,1,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,4,61,0,8,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0
Road work,0,0,1,0,0,1,0,7,0,0,1,49,0,0,0,0,0,0,5,1,5,1,1,4,3,359,13,5,1,0,3,18,0,0,0,0,1,0,1,0,0,0,0
Traffic signals,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,1,0,5,0,0,0,160,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,136,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,1,0,0,0,1,10,1,0,8,1,0,0,0,2,6,107,6,0,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,265,0,0,0,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1,1,1,0,1,0,0,0
Turn left ahead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
Ahead only,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,376,0,0,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,4,0,0,0,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,0,0,0,0,0
Keep right,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,675,0,6,0,0
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,1,0,0
Roundabout mandatory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,85,0,0
End of no passing,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,62
