,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),44,3,0,0,2,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),27,632,15,4,12,13,1,1,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0
Speed limit (50km/h),1,61,660,3,3,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
Speed limit (60km/h),0,1,12,405,0,12,0,1,2,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),29,53,3,2,520,8,0,9,21,1,1,0,0,0,0,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Speed limit (80km/h),0,24,29,48,25,462,0,17,13,0,0,1,0,0,0,3,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
End of speed limit (80km/h),0,4,3,1,0,6,125,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
Speed limit (100km/h),0,10,0,3,7,16,2,319,67,0,2,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),1,1,0,0,2,4,0,2,415,0,0,0,0,6,3,6,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
No passing,0,0,0,0,0,1,0,0,0,456,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,0,0,0,0,2,1,646,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,0,0,0,0,0,400,1,0,0,0,0,0,0,1,3,4,0,2,0,0,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,8,0,1,5,3,0,0,1,0,0,0,630,0,1,10,0,0,2,0,3,0,0,2,0,0,0,0,0,2,5,0,8,0,0,2,3,0,2,0,1,0,1
Yield,5,9,1,5,1,0,0,0,0,3,0,1,0,677,3,5,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,0,0,2,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No entry,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,339,0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,7,0,0,0,0,0,0,0,1,0
General caution,1,2,0,0,1,1,0,0,1,2,0,15,0,0,0,0,0,0,272,3,1,0,1,8,22,9,17,13,1,8,0,8,0,0,0,0,0,0,3,0,0,1,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
