,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),0,6,3,0,34,0,0,5,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Speed limit (30km/h),4,333,57,13,182,1,2,11,0,4,0,14,0,0,8,19,0,4,5,0,3,1,0,0,5,4,1,2,15,0,1,0,0,3,1,3,3,1,0,4,0,16,0
Speed limit (50km/h),1,131,90,16,273,3,1,51,0,0,0,22,0,0,6,51,1,12,9,1,7,0,0,0,12,4,1,0,29,0,2,0,0,9,0,0,1,7,0,4,1,5,0
Speed limit (60km/h),3,61,41,41,142,7,14,3,0,1,0,1,0,1,2,20,0,0,0,0,6,0,0,0,10,2,0,0,18,0,2,0,3,26,9,0,4,0,0,4,1,28,0
Speed limit (70km/h),0,5,1,12,437,1,1,45,1,3,0,11,2,4,0,33,0,0,3,0,6,1,0,0,11,3,0,2,8,0,0,0,0,51,0,0,2,0,0,9,4,4,0
Speed limit (80km/h),6,81,44,28,283,0,6,14,2,4,0,16,2,1,3,49,0,1,0,0,5,0,0,0,8,5,0,0,18,0,2,1,0,25,1,1,1,0,1,6,1,15,0
End of speed limit (80km/h),1,2,0,15,7,1,43,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,1,13,8,6,1,0,0,1,1,1,34,0
Speed limit (100km/h),1,2,5,14,261,0,3,31,2,4,0,11,0,0,0,2,2,0,1,0,2,0,0,0,4,2,1,0,9,0,3,0,0,68,0,0,0,2,0,8,4,8,0
Speed limit (120km/h),0,1,16,13,201,2,0,55,1,2,0,27,0,0,0,12,0,0,8,0,14,0,0,0,8,0,1,0,11,0,4,0,0,52,0,0,3,0,0,10,6,3,0
No passing,0,1,12,23,25,0,0,5,0,321,0,1,0,0,1,3,0,0,0,0,4,1,0,0,5,0,0,0,24,0,0,0,0,37,1,0,0,1,0,6,3,6,0
No passing for vehicles over 3.5 metric tons,3,0,2,20,63,0,0,11,0,204,2,12,5,2,1,35,1,0,0,2,26,32,0,9,20,4,7,0,47,0,21,26,0,68,2,0,0,0,0,20,1,14,0
Right-of-way at the next intersection,0,0,0,1,16,1,0,13,0,5,0,202,0,0,0,1,2,0,23,23,5,4,0,11,2,5,1,51,8,0,2,8,0,23,6,0,0,0,0,4,1,2,0
Priority road,0,1,0,2,0,0,0,0,0,5,0,1,113,140,0,169,0,24,1,0,0,0,0,1,4,2,10,0,7,0,7,2,54,101,8,0,0,0,0,30,1,7,0
Yield,0,3,1,2,4,0,3,0,0,0,0,0,71,287,4,123,0,44,0,0,22,0,0,1,7,3,2,0,16,0,1,0,29,63,8,1,0,0,0,9,1,15,0
Stop,0,6,7,5,8,0,1,0,0,0,0,1,6,5,36,19,0,151,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,12,1,0,0,0,0,7,0,0,0
No vehicles,0,16,5,5,0,0,1,1,0,11,0,2,7,14,12,47,0,38,2,0,1,0,0,0,6,5,0,0,5,0,4,0,5,9,0,0,0,0,1,12,0,1,0
