,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),38,17,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),2,675,25,0,4,4,0,1,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),0,23,701,3,2,7,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,0,0,416,0,24,1,0,1,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (70km/h),2,45,5,5,568,13,0,6,5,0,1,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Speed limit (80km/h),0,4,75,14,4,520,0,3,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
End of speed limit (80km/h),0,0,0,1,0,4,122,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,4
Speed limit (100km/h),0,1,2,2,1,20,0,386,34,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,1,0,4,1,10,0,13,407,0,1,0,0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,11,0,0,0,0,0,466,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,0,2,0,2,0,0,644,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Right-of-way at the next intersection,0,0,0,0,0,0,1,0,0,0,0,393,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,14,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,1,8,0,2,0,0,0,0,0,0,0,647,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,12,0,0,0,1
Yield,0,0,1,0,0,0,0,0,0,0,0,0,1,715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,202,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,10,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,341,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,4,0,0,0,0,0,0,0,0,3,10,0,0,1,0,0,0,324,0,0,0,7,1,8,7,3,2,0,0,0,2,0,0,0,0,0,0,1,0,1,16,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,77,0,1,1,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,2,7,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,3,0,53,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,106,1,0,0,0,22,1,13,0,0,0,0,0,0,0,0,0,0,0,1
Road narrows on the right,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,13,0,1,0,0,11,49,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,4,0,1,0,0,0,0,1,1,17,0,0,0,4,0,0,6,0,0,0,1,0,0,423,0,14,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,14,0,2,9,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,9,0,0,7,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0
