,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),1,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),10,554,0,1,21,60,1,0,6,0,5,0,0,0,2,47,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0
Speed limit (50km/h),29,457,1,0,25,148,0,0,14,0,5,0,0,0,1,49,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,5,0,0,1,2,0,2,0,2
Speed limit (60km/h),13,72,0,23,29,156,0,0,21,0,3,0,0,1,3,65,30,2,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,7,0,2,3,3,0,2,2,6
Speed limit (70km/h),21,100,15,1,42,229,1,0,47,0,11,0,1,1,10,90,1,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7,0,3,3,5,0,6,10,18
Speed limit (80km/h),13,278,1,4,61,127,1,0,33,0,19,0,0,0,10,48,0,6,0,1,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,3,4,9
End of speed limit (80km/h),0,4,0,4,1,31,49,0,1,0,0,0,2,0,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,3,0,29
Speed limit (100km/h),9,91,0,7,35,128,0,0,35,0,1,0,1,0,13,96,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,1,3,0,1,6,4
Speed limit (120km/h),21,59,0,9,31,153,0,0,25,0,4,0,2,0,35,56,3,2,2,0,0,1,0,0,3,0,1,0,0,2,0,0,1,1,8,0,9,2,9,0,5,1,5
No passing,11,1,0,0,0,2,0,0,0,5,4,0,0,0,1,116,1,226,0,2,4,1,1,0,0,7,0,2,1,0,0,0,7,1,30,0,0,0,0,0,1,53,3
No passing for vehicles over 3.5 metric tons,0,0,0,0,1,8,0,0,26,19,331,0,6,0,22,97,0,23,0,11,0,1,7,0,0,0,0,1,1,1,1,4,0,5,15,1,2,5,0,0,3,14,55
Right-of-way at the next intersection,1,0,0,0,1,32,0,0,3,0,1,0,0,0,0,14,12,2,4,15,1,18,10,5,54,20,41,34,90,6,47,0,1,0,0,0,1,0,0,0,1,5,1
Priority road,2,0,0,1,0,7,14,0,0,1,2,0,384,4,17,80,9,3,1,0,1,0,13,1,4,0,4,0,3,3,7,0,13,0,10,1,7,8,5,0,8,37,40
Yield,5,0,0,0,0,0,1,0,1,0,0,0,0,599,1,56,0,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,18,5,0,0,1,3,0,0,5,1
Stop,0,0,0,0,0,0,0,0,0,0,0,0,2,0,215,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,4
No vehicles,22,47,0,0,0,0,0,0,0,0,2,0,0,0,2,134,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,2,0,0,0,0,1,0,0,2,0,5,0,2,0,0,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,4
No entry,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,36,0,299,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,0,0,1,0,0,1,1,1
General caution,1,2,0,1,0,9,0,0,1,0,0,0,2,0,0,7,0,7,90,8,0,28,15,1,4,0,117,2,26,10,35,0,0,1,6,0,0,7,1,0,4,2,3
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,1,0,0,0,2,0,0,0,1,0,0,19,0,0,1,6,0,1,0,0
Dangerous curve to the right,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,5,0,1,19,0,8,0,0,0,9,0,15,3,1,10,1,0,0,0,0,0,0,0,0,0,7,0
Double curve,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,35,0,22,1,0,4,1,3,0,1,0,0,2,0,0,0,0,14,2,0,0,0,1,0
Bumpy road,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,4,0,0,0,103,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,85,3,14,0,0,2,0,0,5,9,0,3,0,0,0,13,0,0,1,6,0,0,0,0
Road narrows on the right,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,0,0,5,3,1,6,0,0,17,0,25,0,10,1,7,0,0,0,1,0,0,1,0,0,0,2,1
Road work,0,1,0,1,0,8,0,0,0,0,0,0,0,1,0,31,9,3,0,10,1,2,0,14,0,367,0,6,0,1,7,0,3,1,2,0,0,0,0,0,0,12,0
Traffic signals,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0,3,3,0,12,18,101,1,1,1,0,0,0,0,1,0,0,1,0,0,1,3,0
Pedestrians,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,30,0,0,0,6,1,0,0,0,2,0,0,2,8,3,0,1,0,0,0,0,0,0,0,0,0,1,1
Children crossing,0,2,0,0,0,10,0,0,0,0,0,0,1,1,1,11,3,0,1,6,2,18,1,1,11,3,10,14,30,2,15,0,1,1,0,2,0,1,0,0,0,2,0
Bicycles crossing,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,10,1,21,2,0,9,0,0,1,5,0,36,0,0,0,0,0,0,0,0,0,0,1,0
Beware of ice/snow,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,0,4,0,16,3,16,3,0,11,3,5,16,17,6,19,1,0,0,5,0,1,10,2,0,1,0,2
Wild animals crossing,0,1,0,0,0,3,0,0,2,0,0,0,0,1,2,12,0,8,0,48,4,82,42,0,1,0,2,1,1,1,2,43,0,2,2,0,1,5,0,0,0,3,1
End of all speed and passing limits,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,100,28,0,0,12,13,0,0,11,0
Turn left ahead,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,28,8,0,0,1,1,1,0,0,11,0,10,0,5,1,2,0,0,2,6,0,1,19,2,0,9,2,5
Ahead only,2,3,0,1,0,2,4,0,1,2,2,0,0,3,1,72,2,0,0,0,0,1,0,0,4,0,6,0,1,1,0,0,12,46,62,1,34,41,53,0,19,9,5
Go straight or right,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,16,6,0,58,2,5,0,1,4,0
Go straight or left,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9,20,0,0,10,0,0,1,3,0
Keep right,10,13,0,1,0,58,10,0,6,0,2,0,1,3,12,182,0,9,3,1,11,3,10,0,4,45,35,5,0,3,0,0,26,17,68,0,43,30,28,0,16,29,6
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,27,3,0,0,20,2,14,2,0,0
Roundabout mandatory,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,56,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,2,0,5,3,4
End of no passing,1,0,0,0,0,1,0,0,0,5,0,0,0,6,0,3,3,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,24,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67
