,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),19,0,11,1,0,1,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Speed limit (30km/h),282,0,75,30,1,19,1,172,0,2,0,0,0,1,35,45,0,1,0,0,1,0,0,0,0,0,0,30,0,0,0,9,0,1,7,0,1,1,1,1,4,0,0
Speed limit (50km/h),103,0,114,103,1,24,28,184,0,2,0,0,0,0,10,31,0,7,0,0,1,0,0,1,0,0,0,64,0,0,0,2,10,1,12,0,0,0,3,6,40,0,3
Speed limit (60km/h),93,0,31,111,0,9,4,125,1,0,0,0,0,3,14,41,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,4,0,1
Speed limit (70km/h),91,0,85,92,0,24,11,220,7,0,1,0,0,1,8,25,0,22,0,0,2,0,0,0,0,0,0,6,0,0,0,1,1,0,23,0,0,1,0,4,32,1,2
Speed limit (80km/h),53,0,60,87,0,37,4,264,1,0,0,0,0,0,9,80,2,3,0,0,4,0,0,0,1,0,0,12,0,0,0,4,0,0,4,0,0,0,0,1,4,0,0
End of speed limit (80km/h),0,0,2,9,0,8,50,8,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,7,0,0,0,0,0,35,0,0
Speed limit (100km/h),60,0,55,64,0,29,1,165,0,0,2,0,0,0,9,34,0,3,0,0,1,0,0,0,0,0,0,8,0,0,1,0,1,1,2,0,0,0,1,0,13,0,0
Speed limit (120km/h),63,0,58,56,0,12,0,138,0,0,1,0,0,0,18,50,0,2,0,0,3,0,0,0,1,0,0,7,0,0,0,1,0,0,6,0,0,0,1,0,33,0,0
No passing,10,0,15,56,1,10,2,80,0,184,0,0,0,1,4,43,5,0,0,1,2,0,1,2,1,0,0,13,0,0,0,1,19,0,0,0,0,1,0,0,25,3,0
