,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),471,194,9,6,11,0,0,1,19,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),121,203,227,21,67,58,0,4,14,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),25,1,0,402,0,1,0,0,6,0,2,0,0,3,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),95,8,0,0,452,0,0,2,80,0,0,0,1,9,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),22,20,6,75,1,418,2,0,69,2,2,0,0,0,0,4,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
End of speed limit (80km/h),0,2,0,1,0,8,110,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,2,1
Speed limit (100km/h),22,6,2,33,12,55,0,143,169,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),58,1,0,4,14,10,0,0,350,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,2,37,7,2,0,0,2,414,2,0,0,7,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,2,0,37,6,29,1,0,1,3,542,0,0,0,0,0,0,0,0,0,25,0,0,3,0,3,0,0,0,1,1,4,0,0,0,0,0,0,2,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,1,0,0,0,315,11,0,0,0,0,0,24,0,0,0,0,8,1,0,9,11,13,23,3,1,0,0,0,0,0,0,0,0,0,0,0
Priority road,7,7,0,0,9,0,0,0,0,2,0,1,598,8,1,2,0,2,2,0,0,0,0,6,0,1,0,0,1,3,0,0,0,0,0,0,1,0,23,0,0,1,15
Yield,1,0,0,0,0,0,0,0,0,0,1,0,0,701,0,1,0,0,1,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
Stop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,264,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,11,0,0,0,6,0,0,0,0,0,0,0,0,2,0,185,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
Vehicles over 3.5 metric tons prohibited,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,5,0,0,0,49,0,0,0,0,1,0,0,2,18,15,0,0,264,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
General caution,4,0,0,0,0,0,0,0,4,0,1,7,0,0,0,0,0,0,290,0,2,1,1,0,2,3,50,0,9,15,0,1,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,8,0,4,0,0,0,0,0,1,1,38,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,66,0,0,2,0,0,2,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,29,12,13,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,98,0,0,0,12,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,34,1,0,99,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21,0,3,0,0,0,27,2,10,0,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0
