,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),37,11,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),48,536,11,5,71,13,0,5,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,1,4
Speed limit (50km/h),11,114,389,79,42,81,1,6,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,4,0,1,2,2,0
Speed limit (60km/h),7,21,3,347,1,43,0,0,8,0,2,1,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,1,1,1,0
Speed limit (70km/h),6,85,1,14,472,18,0,10,27,0,3,0,0,1,0,0,1,0,1,4,0,0,0,0,3,0,0,0,2,0,1,0,2,1,0,0,0,1,0,2,0,1,4
Speed limit (80km/h),9,92,9,77,33,337,1,16,16,0,5,2,0,0,0,2,0,0,0,1,5,4,0,0,2,0,0,0,6,1,1,0,1,0,0,0,0,1,0,0,0,6,3
End of speed limit (80km/h),0,6,0,1,3,15,78,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,28
Speed limit (100km/h),9,36,1,24,51,7,0,247,45,0,2,8,1,1,1,3,5,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
Speed limit (120km/h),28,22,0,15,11,1,0,45,281,1,0,3,1,1,2,7,7,0,1,1,0,2,0,0,3,0,0,0,3,3,3,0,2,0,0,0,0,1,5,0,0,1,0
No passing,6,13,0,8,0,0,0,0,4,406,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,1
No passing for vehicles over 3.5 metric tons,1,19,0,5,2,2,0,1,3,0,549,6,0,2,0,0,1,0,0,5,1,3,0,28,1,0,0,0,7,3,3,0,0,0,1,0,0,2,3,0,0,1,11
Right-of-way at the next intersection,4,5,0,0,0,1,1,4,0,0,2,358,0,1,0,0,7,0,4,0,8,2,0,7,2,0,3,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,0
Priority road,1,16,1,0,4,0,0,0,15,0,3,4,619,0,1,1,1,0,0,0,0,0,0,1,7,0,1,0,0,2,0,0,1,2,0,0,2,0,2,0,2,2,2
Yield,0,2,0,0,1,0,0,1,0,0,0,0,0,709,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0
Stop,0,4,0,3,0,0,0,0,0,0,0,0,0,0,258,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
No vehicles,0,13,13,0,3,0,0,0,5,0,0,0,0,1,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Vehicles over 3.5 metric tons prohibited,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,144,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,19,0,0,0,0,0,0,1,0,0,1,9,0,8,0,0,295,0,0,1,0,0,0,0,0,5,0,0,2,1,0,0,15,0,0,0,1,1,1,0,0,0
