,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),24,24,2,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),13,649,35,0,6,3,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),0,31,678,7,9,12,0,7,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,4,1,347,0,80,0,9,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (70km/h),9,51,8,1,552,7,0,7,13,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,1,44,13,3,533,0,26,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,13,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,5,20
Speed limit (100km/h),0,5,0,2,1,18,0,357,61,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,2,5,6,10,17,0,9,395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
No passing,0,0,0,21,1,1,0,0,0,449,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,1,8,0,7,0,0,623,0,0,2,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,6,0,0,0,0,0,0,0,0,0,354,0,0,0,0,1,0,3,0,0,2,0,17,5,2,0,15,4,0,9,0,2,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,14,0,1,0,0,0,0,0,0,11,617,2,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2,0,32,0,0,0,0
Yield,0,0,1,0,0,0,0,0,1,1,2,0,0,708,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,11,1,5,1,0,0,0,1,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,3,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,341,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,3,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,283,2,0,0,2,11,9,1,21,29,9,2,0,11,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,69,0,0,12,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,38,0,2,0,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9
