,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),46,4,1,1,3,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),10,523,84,0,60,34,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),7,11,643,4,24,41,4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,2
Speed limit (60km/h),2,4,3,331,2,81,7,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Speed limit (70km/h),9,5,12,0,543,63,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,7,1,0,1,4,0,0,2,1,1,0,0
Speed limit (80km/h),1,6,63,5,16,508,7,7,8,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,2,3,0,0,8,131,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (100km/h),1,0,5,9,1,22,1,377,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Speed limit (120km/h),1,0,3,0,4,12,0,54,370,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
No passing,0,0,0,20,0,0,0,0,0,457,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,0,1,1,0,2,0,6,627,0,1,0,0,0,1,0,0,1,5,1,0,1,0,3,0,0,0,0,0,4,0,0,3,2,0,0,0,0,0,0,1
Right-of-way at the next intersection,1,1,2,0,0,0,18,0,0,0,1,348,2,0,0,0,0,0,2,0,3,2,0,1,3,2,1,3,4,0,5,0,0,0,0,0,0,0,0,0,0,1,20
Priority road,0,0,1,0,1,1,2,0,0,0,0,0,626,0,1,17,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,19,4,0,4,0,2,3,0
