,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),0,1,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),0,10,494,0,0,0,0,0,17,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,23,168,0,0,0,1,0,0,1,0,0
Speed limit (50km/h),0,13,396,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,47,260,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,15,192,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,201,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),0,13,186,0,0,0,0,0,28,0,8,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,35,374,0,0,6,2,0,0,0,0,0
Speed limit (80km/h),0,13,372,0,0,0,0,0,23,0,13,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,3,0,0,16,183,0,0,1,0,0,0,0,0,0
End of speed limit (80km/h),0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,133,0,0,0,2,0,0,0,0,1
Speed limit (100km/h),0,14,161,1,0,0,0,0,33,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,195,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,10,143,0,0,0,0,0,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,234,0,0,0,0,0,0,0,0,0
No passing,0,1,54,0,0,0,4,0,4,0,293,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,3,0,0,0,0,0,9,61,0,0,26,1,0,1,4,0,13
No passing for vehicles over 3.5 metric tons,0,5,14,0,0,0,4,0,11,0,223,0,0,0,0,0,0,0,27,0,0,1,2,0,0,0,1,1,0,2,0,0,11,265,0,0,86,1,0,0,0,0,6
Right-of-way at the next intersection,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,4,34,1,0,22,8,3,23,3,2,35,219,18,14,0,0,14,0,1,3,2,0,0,0,0,0
Priority road,0,0,18,0,0,0,1,0,0,0,5,0,393,0,0,0,0,0,32,0,0,3,1,0,0,0,49,3,0,0,0,0,1,156,1,0,19,5,0,0,2,0,1
Yield,0,0,11,0,0,0,0,0,0,0,6,0,9,460,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,24,0,0,3,171,0,0,13,9,0,5,1,0,1
Stop,0,4,33,0,0,0,15,0,6,0,14,0,0,0,50,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,0,3,133,0,0,0,2,0,0,0,1,0
No vehicles,0,4,128,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,3,27,0,0,0,1,0,2,0,27,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,1,0,0,11,34,0,0,3,0,0,0,1,2,18
No entry,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,296,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0
General caution,0,0,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,194,0,0,6,1,0,3,10,12,15,22,32,2,0,1,76,0,0,3,0,0,0,0,2,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,0,0,3,8,1,1,0,0,32,0,0,1,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,0,1,1,2,1,3,0,1,9,47,2,6,0,0,2,0,0,1,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16,1,0,2,0,0,1,0,27,0,0,0,0,0,0,0,29,1,0,0,0,0
Bumpy road,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,2,36,0,0,22,0,0,0,39,0,0,2,8,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,14,1,0,4,0,0,20,0,0,8,57,6,0,0,0,32,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,0,3,8,29,3,1,0,0,14,0,0,2,0,0,0,0,0,0
Road work,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,118,0,0,50,3,0,26,47,1,26,30,120,2,0,1,27,0,0,0,0,0,0,0,2,0
Traffic signals,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,101,0,0,7,1,0,0,0,31,10,0,0,0,0,0,6,0,0,0,0,0,0,0,2,9
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,2,0,1,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,14,0,0,2,4,0,10,4,0,6,48,21,10,0,3,10,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,6,0,12,5,0,1,3,51,1,0,0,1,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,12,0,0,0,0,0,15,0,0,3,3,17,2,0,2,79,0,0,2,0,0,0,0,0,0
Wild animals crossing,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,12,8,0,3,0,1,4,0,102,1,0,1,112,0,0,2,0,0,0,0,0,0
End of all speed and passing limits,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,0,0,1,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,2,0,0,0
Ahead only,0,1,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,3,51,0,13,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,0,0,0,0,0,0,0,0,1
Go straight or left,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
