,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),49,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),11,532,115,0,5,28,8,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,10,0,0,0,0,0,0,0,2,0,0
Speed limit (50km/h),3,45,605,18,15,24,10,20,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
Speed limit (60km/h),1,0,15,331,0,81,0,1,2,0,2,0,0,3,0,4,0,0,0,1,0,0,1,0,1,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0
Speed limit (70km/h),50,49,20,5,442,31,3,20,2,0,8,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,5,0,0,5,0,1,0,0,1,0,2,0,0,0
Speed limit (80km/h),9,63,63,49,47,321,0,33,5,1,1,0,0,4,0,6,0,1,0,5,0,0,1,1,0,0,0,1,4,6,0,0,5,0,0,1,0,0,3,0,0,0,0
End of speed limit (80km/h),2,0,0,1,10,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,3
Speed limit (100km/h),2,5,44,27,3,36,0,298,8,2,5,0,0,0,0,9,1,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
Speed limit (120km/h),5,0,2,18,13,7,0,201,157,2,2,0,0,9,0,18,0,0,0,0,0,0,2,0,1,3,0,0,4,2,0,1,0,0,0,0,2,0,1,0,0,0,0
No passing,0,0,1,4,0,0,0,7,0,393,3,0,0,2,0,7,37,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,16,0
No passing for vehicles over 3.5 metric tons,0,0,2,5,0,2,0,4,0,0,636,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,1,0,0,0,310,0,0,0,0,1,0,15,13,4,0,5,5,2,3,7,35,1,0,2,0,3,0,0,1,0,0,1,7,0,4,0
Priority road,0,0,1,2,3,0,9,10,0,1,8,0,625,2,3,8,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,1,1,3,0,1,2
Yield,0,0,0,0,2,0,0,0,0,0,0,0,0,702,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4,0,0,0,0
Stop,0,0,4,13,0,0,0,0,0,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0
No vehicles,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,145,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,3,0,0,13,0,0,0,5,2,0,0,0,1,0,45,3,0,250,2,3,0,0,0,0,1,1,0,0,0,19,0,0,9,0,0,1,0,0,1,0,1,0,0
General caution,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,1,1,3,263,19,1,0,2,0,8,10,30,32,2,3,0,0,3,0,1,0,0,0,4,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,33,2,0,0,0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,0,1,0,0,3,15,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,31,12,0,0,6,0,0,0,4,0,0,0,0,0,3,0,2,0,0,0
Bumpy road,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,80,0,1,0,11,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,9,0,0,112,0,4,1,1,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,29,0,1,11,3,28,0,0,0,0,0,0,1,0,0,3,0,0,0
Road work,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,7,0,3,0,3,412,0,22,2,24,0,0,1,0,0,0,0,0,0,0,1,0,0
Traffic signals,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,0,0,10,0,1,3,121,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Children crossing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,4,121,17,0,0,1,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,0,1,0,1,0,0,3,0,1,13,1,0,0,0,0,0,7,8,22,0,3,8,2,2,4,1,14,3,50,3,0,0,0,0,3,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,0,2,0,5,2,0,42,1,1,20,5,0,0,5,0,159,4,0,1,0,11,1,5,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,1,5
Turn right ahead,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193,0,0,0,0,0,2,9,0,0
Turn left ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,116,0,0,0,0,0,1,0,0
Ahead only,0,0,2,1,0,0,0,3,0,0,0,0,2,19,0,0,0,0,0,13,0,0,0,0,2,3,0,0,0,9,0,0,4,4,20,248,0,0,0,56,4,0,0
Go straight or right,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,20,0,2,3,75,0,5,0,0,1,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0
Keep right,2,2,1,1,6,0,1,0,2,0,0,0,4,17,0,3,0,0,0,12,1,3,0,0,1,1,0,0,1,32,0,0,4,0,23,0,4,0,567,0,2,0,0
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,61,5,0,0
Roundabout mandatory,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,1
End of no passing,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,38,0
End of no passing by vehicles over 3.5 metric tons,0,0,1,0,0,0,12,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
