,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),14,25,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),9,635,44,0,14,5,0,4,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),1,35,664,3,14,9,0,10,0,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Speed limit (60km/h),0,1,1,353,0,77,0,4,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (70km/h),9,45,13,2,546,1,0,9,23,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0
Speed limit (80km/h),0,15,31,23,6,504,0,20,22,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,11,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,20
Speed limit (100km/h),0,2,0,0,2,17,0,354,66,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),1,2,3,1,21,9,0,6,405,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,14,0,0,0,0,0,462,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,3,1,3,0,2,2,0,626,0,0,0,0,0,0,0,0,0,10,0,0,1,0,7,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
Right-of-way at the next intersection,0,4,0,0,0,0,0,0,0,1,0,358,0,0,0,0,0,0,0,2,0,1,0,5,2,1,0,1,3,0,40,0,2,0,0,0,0,0,0,0,0,0,0
Priority road,0,2,7,0,3,0,1,0,0,0,4,2,634,1,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,16,0,2,1,1
Yield,0,0,0,2,0,0,0,0,2,1,1,0,0,706,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
