,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),10,28,0,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),4,662,36,0,2,2,0,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),0,38,679,2,9,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,0,410,0,31,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),17,51,5,3,554,4,0,10,8,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Speed limit (80km/h),0,4,46,16,2,533,0,12,6,1,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,8
Speed limit (100km/h),0,3,1,0,1,17,0,378,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,0,1,4,5,16,0,14,399,1,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,6,0,0,0,1,0,463,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,0,2,0,6,0,0,637,0,0,0,0,0,0,0,0,0,4,0,0,5,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,2,0,10,0,0,1,0,7,3,0,0,5,2,1,12,0,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,17,0,0,0,0,0,0,0,0,4,628,2,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,24,0,2,0,0
Yield,0,1,0,1,0,0,0,0,0,0,0,0,0,712,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,23,0,0,23,0,0,0,5,0,0,0,3,0,6,0,0,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,7,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,0,322,5,0,0,0,5,14,2,7,7,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,80,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,5,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,1
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,104,0,6,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,107,30,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,5,52,5,4,0,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0
Road work,0,0,3,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,6,7,1,1,0,3,4,409,0,3,2,3,1,4,0,0,0,0,0,0,0,1,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,1,0,0,13,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
