,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),4,49,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),18,592,86,1,5,3,0,5,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),1,33,649,3,20,8,0,9,2,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,3,0,386,0,32,4,3,15,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),28,47,4,2,529,1,0,4,36,1,1,0,0,2,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,4,52,32,4,421,0,31,61,7,2,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
End of speed limit (80km/h),0,0,0,0,0,2,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,11,0,0,6,6
Speed limit (100km/h),3,6,8,5,1,19,0,326,72,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),8,7,14,2,6,5,0,8,390,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
No passing,0,0,0,14,0,0,0,0,0,460,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,5,3,2,0,3,0,2,620,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,5,1,3,0,0,0,0,2,0,0,1,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,1,0,0,0,358,0,0,0,1,0,0,3,0,0,4,0,2,3,3,3,17,5,0,19,0,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,1,10,0,0,0,3,0,0,3,0,0,629,7,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,9,0,7,0,0,0,1
Yield,0,0,0,0,0,0,0,0,1,0,0,0,0,704,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,2,4,0,14,0,0,1,5,7,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,19,0,0,10,0,0,10,0,0,0,0,0,2,12,0,0,285,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,1,0,0,0,0,0,0,0,0,1,13,5,0,0,1,0,0,289,3,0,4,1,4,13,2,13,25,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,21,2,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,56,1,0,7,0,0,1,0,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,5,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,3,0,43,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,9
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,101,1,2,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,19,0,2,0,3,2,43,0,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,1,0,0,4,48,1,4,3,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1
Road work,0,1,6,0,1,3,0,0,0,0,0,31,0,0,0,0,0,0,5,2,5,0,0,16,1,372,0,6,3,15,3,4,0,0,0,0,0,0,0,2,4,0,0
Traffic signals,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,8,6,0,0,113,10,4,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,8,1,0,6,50,0,20,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,2,0,0,3,6,6,3,0,22,2,73,21,1,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,5,0,0,2,1,1,0,0,1,18,1,219,0,0,0,6,0,0,0,1,1,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,2,0,0,0,0
