,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),33,14,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),7,619,60,0,9,7,0,10,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),0,75,652,1,1,9,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,2,0,390,0,47,1,0,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (70km/h),12,65,16,1,535,0,0,7,19,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),0,8,56,6,6,499,0,23,20,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,5
Speed limit (100km/h),0,13,4,0,1,12,0,394,21,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,1,2,0,3,5,0,15,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,1,0,0,0,0,0,463,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,1,0,0,0,5,0,0,640,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Right-of-way at the next intersection,0,7,0,0,0,0,0,1,1,0,0,374,1,0,0,0,1,0,2,2,0,1,0,3,9,2,0,10,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,0,5,0,0,0,0,0,0,0,3,3,613,6,8,9,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,31,0,0,0,2,0,0,0,0,1,1
Yield,1,0,0,0,0,0,0,0,0,1,3,0,0,707,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,1,1,3,0,4,1,0,0,0,1,0,0,0,1,0,197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,0,1,0,9,0,0,0,0,0,0,0,1,2,23,0,0,303,17,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
General caution,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,323,5,2,0,1,3,24,5,15,4,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,2,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,68,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,23,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,38,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,5
Bumpy road,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,3,0,0,2,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0,120,1,0,0,0,0,1,12,6,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,76,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Road work,0,0,3,0,1,0,0,0,0,0,1,33,0,0,0,0,0,0,4,11,0,0,0,6,5,395,0,1,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,169,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,7,30,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,8,2,1,3,121,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,6,9,1,0,1,47,0,7,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,2,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,8,0,0,11,0,28,3,0,6,0,77,5,1,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,3,0,3,1,0,0,0,1,246,0,0,0,0,0,0,0,1,0,0,0
End of all speed and passing limits,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,4,0,0
Turn right ahead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,4,0,1,2,1,0,0
Turn left ahead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
Ahead only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,379,1,0,0,1,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,113,0,1,0,4,0,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,0,1,0,0,0
Keep right,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,5,0,664,0,3,0,0
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,85,1,0,0
Roundabout mandatory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,86,0,0
End of no passing,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,68
