,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),25,18,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),17,620,42,4,10,12,0,4,3,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Speed limit (50km/h),1,14,685,3,6,22,0,3,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Speed limit (60km/h),0,0,0,396,0,39,1,1,1,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
Speed limit (70km/h),9,33,16,0,572,7,0,4,3,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1
Speed limit (80km/h),0,7,18,28,17,551,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,4,0,18
Speed limit (100km/h),0,1,2,6,0,38,0,355,22,17,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,2,1,1,2,13,0,3,405,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,1,0,2,2,0,0,0,0,0,469,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,2,1,0,4,0,1,0,2,640,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,1,0,360,0,0,0,1,1,0,4,1,0,0,18,3,6,0,2,17,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,4,0,0,0,0,0,0,0,2,1,1,624,9,0,7,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,31,0,2,0,0
Yield,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,6,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,2,0,0,3,0,0,0,0,0,2,7,0,0,0,0,0,0,279,6,4,0,0,1,24,2,32,7,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,74,0,0,0,0,0,2,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,7,2,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,45,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
