,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),38,9,1,0,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),13,655,8,0,22,0,0,4,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,4,1
Speed limit (50km/h),5,61,553,15,9,78,0,9,1,0,1,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,2,0,0,1
Speed limit (60km/h),2,0,3,384,0,38,0,7,4,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Speed limit (70km/h),13,29,12,6,518,19,0,18,25,1,1,1,0,0,3,3,1,0,1,1,1,0,0,0,0,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Speed limit (80km/h),0,17,22,16,31,454,0,53,10,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,1
End of speed limit (80km/h),0,2,0,3,0,4,121,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Speed limit (100km/h),2,4,0,8,5,7,0,367,54,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),2,0,0,5,0,2,0,48,373,0,0,0,0,2,0,2,0,0,0,0,12,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,2,0,0,0,0,0,440,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
