,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),33,19,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),7,668,14,0,19,0,0,2,4,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Speed limit (50km/h),2,65,621,2,13,10,0,11,1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Speed limit (60km/h),0,2,0,393,0,37,1,4,3,0,3,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),25,61,4,3,534,6,0,4,12,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
Speed limit (80km/h),0,22,32,36,16,452,0,43,15,2,3,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,0,0,0,0,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,0,10
Speed limit (100km/h),0,7,1,0,1,7,0,382,49,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),3,6,0,0,8,6,0,17,405,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,22,0,0,0,0,0,455,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,1,0,3,4,1,0,5,0,0,625,0,0,5,0,0,0,0,2,0,5,0,0,0,0,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,0,1,0,0,2,0,0,0,0,0,374,0,1,0,0,3,0,3,0,0,0,0,2,0,4,0,7,1,2,19,0,1,0,0,0,0,0,0,0,0,0,0
Priority road,0,1,18,0,5,0,1,0,0,0,2,1,631,4,0,12,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,5
Yield,0,0,0,7,0,0,0,0,1,0,0,1,0,706,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,13,0,0,28,0,4,0,0,0,0,0,0,2,3,0,0,306,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,1,0,0,0,0,0,2,0,0,1,14,0,0,0,0,0,0,310,9,0,9,0,0,7,5,17,1,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,10,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,64,1,0,6,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,45,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,4,0,1
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,105,1,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,70,29,1,0,0,2,0,25,11,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,1,51,1,1,3,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,3,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,6,4,1,1,0,8,0,394,2,1,2,1,0,5,0,0,0,0,0,0,0,6,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,2,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,6,1,0,0,122,10,1,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,76,0,7,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,2,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,1,0,2,1,0,0,11,3,2,0,6,13,81,19,1,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,9,2,0,0,0,1,0,0,0,6,1,244,0,0,0,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0
Turn right ahead,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,199,0,0,1,0,0,7,0,0,0
Turn left ahead,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
Ahead only,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,378,0,0,0,0,0,0,0
Go straight or right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,3,0,0,0,0
Go straight or left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,0,0
Keep right,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,0,654,1,5,0,2
Keep left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,87,1,0,0
Roundabout mandatory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,88,0,0
End of no passing,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,44,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,83
