,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),1,690,9,0,2,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
Speed limit (50km/h),4,47,624,17,15,28,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,2,0,0,0,0
Speed limit (60km/h),0,4,3,355,0,61,1,4,11,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Speed limit (70km/h),10,58,3,2,503,12,0,21,43,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Speed limit (80km/h),0,111,32,25,7,417,0,10,17,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0
End of speed limit (80km/h),0,4,0,1,11,12,108,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,5
Speed limit (100km/h),0,3,5,1,4,8,0,333,87,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Speed limit (120km/h),0,1,1,1,0,1,0,13,421,2,1,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
No passing,0,0,0,4,0,1,0,1,0,453,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,1,1,0,2,0,1,0,0,1,8,629,0,0,0,0,0,2,0,0,0,3,0,0,5,0,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,1,0,0,0,0,0,0,0,2,1,335,0,0,0,0,0,1,1,1,0,4,0,0,2,7,1,19,7,0,34,1,1,0,1,0,0,0,0,0,0,1,0
Priority road,1,2,0,2,0,0,0,0,1,6,0,2,639,3,0,8,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,1,0,5,0,6,4,3
Yield,0,1,0,0,2,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stop,1,3,0,0,1,0,2,0,1,0,0,1,0,0,256,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,4,0,1,3,4,0,0,0,2,0,0,0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No entry,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
General caution,2,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,268,0,3,2,1,5,15,3,21,32,2,0,4,14,0,0,2,0,0,1,1,0,7,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0,0,0,0,3,0,17,0,3,0,0,0,0,0,0,0,0,0,2,1,0
