,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),29,15,0,0,7,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),0,678,10,0,16,5,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
Speed limit (50km/h),2,25,669,5,11,12,1,5,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,4
Speed limit (60km/h),0,2,3,373,0,56,0,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2
Speed limit (70km/h),0,8,12,1,617,4,0,7,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0
Speed limit (80km/h),0,17,9,7,2,578,1,7,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
End of speed limit (80km/h),0,4,6,0,0,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,30
Speed limit (100km/h),0,3,4,0,6,21,0,361,36,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3
Speed limit (120km/h),0,4,3,1,5,14,0,16,402,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,0,9,0,1,0,0,0,434,5,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No passing for vehicles over 3.5 metric tons,0,0,0,5,0,1,0,0,0,0,634,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,2,2,0,1,0,0,0,1,1,0,2,0,1
Right-of-way at the next intersection,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,1,0,0,3,0,4,0,1,0,2,2,0,25,0,0,0,0,0,0,0,1,0,0,0,0
Priority road,0,9,10,0,5,0,1,0,0,0,0,1,642,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,1,0,0,6,1,0,1,0
Yield,1,0,0,1,0,0,0,0,0,0,0,0,0,713,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No entry,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,350,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
General caution,0,4,0,0,0,0,0,0,0,0,2,6,0,0,1,1,1,0,313,1,2,10,0,1,5,7,6,0,8,5,15,1,1,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,70,0,0,1,0,0,1,0,1,0,10,4,0,0,1,0,0,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,3,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,99,0,2,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,2,3,1,110,19,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,5,1,53,5,2,2,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,4,0,1,2,0,0,0,0,1,22,0,0,0,1,0,0,1,0,0,1,4,0,2,422,0,15,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,2,17,142,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,10,0,0,5,1,0,0,0,104,10,16,0,0,0,0,0,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,78,2,2,0,0,0,0,0,0,0,0,0,0,0
Beware of ice/snow,0,0,4,0,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,7,0,0,1,5,0,0,0,1,0,117,7,1,0,0,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,1,0,0,0,0,0,0
