,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),37,13,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),11,648,11,0,25,4,0,7,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Speed limit (50km/h),4,26,682,4,8,4,0,3,0,0,1,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (60km/h),0,1,1,380,0,51,0,2,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,1
Speed limit (70km/h),0,24,4,1,584,7,0,18,6,0,1,1,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),2,13,33,4,5,506,0,47,7,4,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
End of speed limit (80km/h),0,3,2,1,0,8,118,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,9
Speed limit (100km/h),0,2,3,0,4,4,0,368,66,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),0,2,3,0,9,4,0,8,417,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing,0,0,1,1,0,0,0,0,0,443,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,0,0,0,0,0,0,4,0,0,645,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
Right-of-way at the next intersection,0,0,0,0,0,0,1,0,0,0,0,402,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
Priority road,0,3,0,0,2,0,2,0,0,0,0,1,654,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,0,1,0,0,5,0,1,0,0,0,0
Yield,0,1,0,0,0,0,0,0,0,0,0,0,0,712,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
