,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),36,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),50,316,299,5,25,9,0,0,6,2,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Speed limit (50km/h),5,23,583,43,20,55,4,0,1,0,1,0,0,0,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0
Speed limit (60km/h),4,11,19,357,2,40,3,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Speed limit (70km/h),41,29,46,24,431,31,0,3,27,0,1,1,1,4,0,1,0,4,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,2,1,1,1,3,0,0,0,0,0
Speed limit (80km/h),19,36,66,91,59,328,0,3,9,2,0,0,0,2,0,2,2,0,0,0,1,0,0,2,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0
End of speed limit (80km/h),3,5,9,14,3,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,8
Speed limit (100km/h),2,0,16,29,10,66,1,227,81,0,1,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,3,0,0,0,0,0,0
Speed limit (120km/h),7,0,15,30,3,57,3,58,243,2,1,0,0,1,2,5,0,2,0,0,2,0,7,0,2,0,0,0,0,1,1,0,0,2,5,0,0,0,0,0,0,0,1
No passing,0,0,0,4,0,0,0,0,1,425,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,26,0
No passing for vehicles over 3.5 metric tons,0,1,1,34,0,22,0,0,0,17,540,0,1,2,4,0,0,4,0,3,4,0,0,1,0,1,0,0,0,1,13,1,0,4,0,5,0,1,0,0,0,0,0
Right-of-way at the next intersection,0,0,1,0,0,0,0,0,0,0,2,175,1,0,0,0,0,1,3,12,1,1,0,17,7,0,0,28,3,2,141,2,0,2,2,11,1,7,0,0,0,0,0
Priority road,0,0,0,8,0,2,14,0,0,0,1,0,584,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,6,9,2,7,0,0,4,17
Yield,0,0,0,3,0,0,0,0,0,3,0,0,0,696,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,1,1,0,0,0,7
Stop,0,5,9,3,1,2,0,0,0,0,0,0,1,1,193,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0
No vehicles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,1,1,0,1,1,0,5,0,0,0,0,0,0,139,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,7,0,0,7,1,1,0,1,2,0,1,0,2,0,0,0,1,313,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,17,0,3,0,0,0,0,0,0,0
General caution,1,0,1,0,0,0,2,0,3,0,0,0,7,0,2,0,0,4,198,2,5,1,0,0,12,0,16,42,5,6,49,26,2,2,0,1,1,1,0,0,1,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,0,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,9,0,0,0,0,2,0,11,9,0,0,0,2,0,0,0,0,0,0,0
Double curve,1,0,1,3,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,4,0,33,0,15,2,0,0,0,0,1,8,11,0,1,0,0,0,1,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,94,1,0,0,0,5,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,3,0,0,106,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0
Road narrows on the right,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,5,0,0,6,53,0,0,4,1,5,2,4,0,1,0,0,0,1,0,0,0,0,0
Road work,1,0,6,1,0,0,0,0,0,6,0,1,0,1,0,0,0,0,9,70,22,0,0,15,1,303,0,15,0,8,8,1,0,0,0,6,0,6,0,0,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,10,1,2,0,0,2,4,0,135,4,0,5,0,8,0,0,0,3,0,1,0,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,19,0,0,14,0,0,0,0,72,14,24,0,0,0,0,1,0,0,0,0,0,0,0
Bicycles crossing,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,80,1,0,0,0,0,1,0,0,0,0,0,0,0
Beware of ice/snow,0,0,0,0,0,1,0,2,2,0,0,0,1,0,1,0,2,2,0,6,8,0,0,11,2,0,0,0,8,3,93,6,0,1,0,0,0,1,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,5,0,17,13,8,0,7,1,0,0,0,0,4,19,180,0,3,0,4,0,2,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,15,0
Turn right ahead,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,1,0,0,2,2,0,0,0,0,4,0,0,0,0,1,0,0,0,99,10,41,2,37,3,0,0,2,0
Turn left ahead,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,2,94,10,6,0,1,0,0,0,0
Ahead only,0,0,0,8,1,0,0,0,0,2,1,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,297,26,5,27,0,0,0,2
Go straight or right,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,109,0,4,0,0,3,0
Go straight or left,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,4,0,2,0,42,1,0,0,0,0
Keep right,1,0,18,56,8,7,15,0,0,1,1,8,9,7,3,7,0,3,0,11,1,0,0,5,0,0,1,0,0,2,17,0,4,5,12,13,28,8,430,5,2,2,0
Keep left,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,19,2,59,0,1,0
Roundabout mandatory,0,0,4,2,0,0,5,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,3,3,10,4,0,10,0,31,1,0
End of no passing,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0
End of no passing by vehicles over 3.5 metric tons,0,1,0,0,0,0,6,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
