,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),21,13,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),46,508,77,5,18,6,0,19,6,0,0,0,0,2,0,17,0,0,1,0,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Speed limit (50km/h),9,43,470,21,2,114,3,7,2,0,3,1,1,7,20,10,0,0,0,11,16,0,0,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
Speed limit (60km/h),4,2,37,270,0,111,1,0,7,0,0,0,0,5,2,4,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Speed limit (70km/h),6,79,40,16,359,68,0,30,17,0,2,0,0,2,0,5,0,0,2,4,25,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),3,46,148,36,5,285,0,30,11,0,1,0,0,0,5,10,0,1,0,1,35,0,0,0,1,0,0,1,2,3,5,0,0,0,0,0,0,0,1,0,0,0,0
End of speed limit (80km/h),1,2,7,2,0,29,84,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,12
Speed limit (100km/h),0,10,13,20,3,24,0,340,28,0,1,2,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),6,3,2,5,0,32,0,107,266,0,0,0,1,1,0,3,0,0,1,1,8,1,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0
No passing,0,0,2,7,0,1,0,0,1,410,9,0,2,0,0,1,18,0,0,8,6,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0
