,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),55,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Speed limit (30km/h),43,567,24,0,9,3,2,5,1,0,0,0,0,1,0,9,1,0,2,0,0,26,0,0,4,3,0,0,0,1,0,0,3,12,4,0,0,0,0,0,0,0,0
Speed limit (50km/h),21,18,584,18,8,27,12,21,12,0,1,0,1,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,1,0,0
Speed limit (60km/h),0,0,4,370,1,43,0,4,7,0,0,0,0,2,0,0,4,0,0,2,0,5,0,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0
Speed limit (70km/h),107,24,19,2,394,6,2,10,9,0,0,1,0,1,0,3,2,10,2,1,0,15,0,0,21,3,2,0,0,0,0,1,0,10,8,0,0,3,0,3,0,1,0
Speed limit (80km/h),2,12,112,20,8,332,5,64,16,2,0,0,2,0,0,7,1,1,0,0,0,25,0,0,0,1,1,0,0,0,0,1,3,7,1,0,0,0,0,0,0,7,0
End of speed limit (80km/h),0,2,0,5,0,13,112,0,3,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3
Speed limit (100km/h),1,7,16,0,1,53,2,285,27,1,0,2,0,0,0,3,0,0,0,0,0,33,0,0,0,0,2,0,1,0,0,0,5,4,7,0,0,0,0,0,0,0,0
Speed limit (120km/h),17,1,0,1,4,4,0,38,326,6,0,1,0,0,0,6,2,4,0,0,0,25,0,0,0,0,1,0,0,1,0,0,0,0,2,5,1,0,0,0,1,4,0
No passing,0,0,0,0,0,1,0,0,0,434,0,0,0,0,0,17,9,0,2,0,0,3,0,1,0,0,3,3,0,0,0,0,3,0,0,1,0,1,0,0,0,2,0
No passing for vehicles over 3.5 metric tons,0,0,0,0,0,66,0,1,1,20,515,8,0,0,0,1,0,0,0,3,0,9,0,4,0,9,0,1,2,0,0,0,1,1,8,1,0,3,0,3,0,1,2
Right-of-way at the next intersection,0,0,0,0,0,1,0,2,0,0,0,366,0,0,0,0,0,0,0,0,0,19,0,23,1,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
Priority road,0,2,0,1,0,0,1,0,0,0,0,0,635,0,0,12,0,7,0,0,0,16,0,1,0,2,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,6
Yield,0,0,0,0,0,0,0,0,0,0,0,0,1,704,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0
Stop,1,1,2,0,0,0,0,1,2,0,0,0,1,0,231,2,0,11,2,1,0,7,0,1,0,1,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0
No vehicles,0,1,0,0,1,0,0,0,0,0,0,0,3,4,0,197,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No entry,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,4,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,2,1,0,0,1,1,0,6,0,0,0,9,0,0,0,0,0,1,251,0,0,40,3,7,2,6,9,8,5,8,17,2,1,3,4,0,0,0,1,0,1,1,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,3,1,1,0,1,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,18,2,15,2,4,2,2,1,4,7,0,0,0,0,1,0,0,0,0,0,0,0
Double curve,0,1,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,0,1,2,0,56,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,103,1,0,1,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,115,0,6,6,0,1,0,0,11,0,1,3,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,3,52,3,3,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0
Road work,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,8,0,10,3,416,2,23,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,2,0,9,143,1,0,0,0,5,0,0,4,0,0,0,8,0,0,0,0
Pedestrians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children crossing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,0,127,3,4,0,0,0,0,0,0,0,0,0,0,2,0
Bicycles crossing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,3,4,0,14,0,0,55,3,0,0,0,1,0,0,0,0,0,0,0,0
Beware of ice/snow,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,14,0,17,3,2,1,1,0,2,96,2,2,0,5,0,0,0,0,0,0,0,0
Wild animals crossing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,0,27,0,2,2,0,2,0,1,226,0,0,0,0,0,0,0,0,0,0,0
End of all speed and passing limits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
Turn right ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,197,0,0,1,0,0,4,0,0,0
Turn left ahead,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
Ahead only,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,8,0,369,0,1,0,1,0,1,0
Go straight or right,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,2,0,0,107,0,1,0,0,0,0
Go straight or left,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,54,1,0,0,0,0
Keep right,0,2,0,0,1,2,0,1,2,0,0,0,0,3,0,2,0,3,0,1,0,34,0,3,0,3,0,1,0,0,0,1,0,0,24,0,0,0,606,0,0,1,0
Keep left,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,80,1,0,0
Roundabout mandatory,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,8,0,0,0,0,0,67,1,0
End of no passing,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
End of no passing by vehicles over 3.5 metric tons,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,76
