,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),49,2,0,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),42,599,25,0,35,3,1,2,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Speed limit (50km/h),2,63,664,0,4,7,0,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Speed limit (60km/h),1,0,9,391,0,33,2,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
Speed limit (70km/h),7,18,11,0,593,2,0,10,4,1,0,0,0,1,0,2,1,0,0,0,0,2,0,3,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Speed limit (80km/h),2,70,17,17,9,443,4,33,21,0,0,0,0,1,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0
End of speed limit (80km/h),0,0,10,1,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1
Speed limit (100km/h),0,12,0,2,15,32,0,295,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (120km/h),1,0,0,5,2,7,0,9,411,0,0,0,0,4,0,0,1,0,0,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
No passing,0,0,0,14,0,2,0,0,0,427,14,0,6,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No passing for vehicles over 3.5 metric tons,0,1,0,2,4,1,1,8,1,0,625,0,0,0,0,0,1,0,0,4,4,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Right-of-way at the next intersection,1,0,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,1,3,1,2,1,35,0,0,1,4,0,1,14,0,0,0,1,0,0,0,0,0,0,0,1
Priority road,0,0,0,0,1,0,0,0,0,1,3,0,681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Yield,0,0,0,0,0,0,0,0,0,0,0,0,1,695,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,10,0,9,0,0,2,0
Stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No vehicles,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No entry,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,352,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General caution,0,1,0,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,272,9,4,2,0,11,9,8,31,19,5,0,2,5,0,0,0,0,0,0,0,0,1,0,0
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54,1,0,28,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,53,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,109,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,121,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
