,Speed limit (20km/h),Speed limit (30km/h),Speed limit (50km/h),Speed limit (60km/h),Speed limit (70km/h),Speed limit (80km/h),End of speed limit (80km/h),Speed limit (100km/h),Speed limit (120km/h),No passing,No passing for vehicles over 3.5 metric tons,Right-of-way at the next intersection,Priority road,Yield,Stop,No vehicles,Vehicles over 3.5 metric tons prohibited,No entry,General caution,Dangerous curve to the left,Dangerous curve to the right,Double curve,Bumpy road,Slippery road,Road narrows on the right,Road work,Traffic signals,Pedestrians,Children crossing,Bicycles crossing,Beware of ice/snow,Wild animals crossing,End of all speed and passing limits,Turn right ahead,Turn left ahead,Ahead only,Go straight or right,Go straight or left,Keep right,Keep left,Roundabout mandatory,End of no passing,End of no passing by vehicles over 3.5 metric tons
Speed limit (20km/h),33,20,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed limit (30km/h),14,584,21,8,28,34,0,6,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,1,6
Speed limit (50km/h),3,61,565,22,4,51,1,4,2,1,0,0,1,3,0,0,0,2,0,2,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
Speed limit (60km/h),1,5,6,318,0,91,0,8,0,3,0,0,0,1,0,2,0,0,0,0,3,6,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Speed limit (70km/h),27,43,36,21,457,20,1,12,5,0,0,0,1,0,0,2,0,2,0,8,0,3,1,1,1,1,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,8
Speed limit (80km/h),7,168,37,65,10,286,0,16,4,9,0,0,0,0,0,1,0,0,0,4,4,10,0,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2
End of speed limit (80km/h),0,10,3,3,14,3,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,17
Speed limit (100km/h),3,8,11,11,5,62,0,274,35,6,0,0,1,0,0,7,0,0,0,4,1,8,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5
Speed limit (120km/h),28,10,13,22,5,23,0,117,191,4,0,0,0,0,0,2,2,1,0,0,3,6,7,0,0,0,1,0,0,9,0,0,2,0,2,0,0,0,0,0,1,1,0
No passing,0,0,1,21,0,0,0,1,0,432,12,0,0,0,0,2,0,0,0,5,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
No passing for vehicles over 3.5 metric tons,0,0,3,5,1,12,0,12,1,4,545,0,1,1,0,0,7,0,0,23,8,5,0,10,0,4,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,1,9
Right-of-way at the next intersection,0,1,0,0,0,0,0,0,0,0,0,344,1,0,0,0,0,0,1,0,0,34,0,1,2,0,3,6,0,0,22,2,0,0,0,0,0,0,1,0,1,0,1
Priority road,0,2,0,0,0,0,3,2,0,2,3,5,645,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,5,10
Yield,1,0,0,16,0,1,0,0,0,2,4,1,1,670,0,0,0,0,0,1,1,1,0,0,0,7,1,0,0,1,1,0,1,0,0,1,2,0,0,0,1,1,5
Stop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,5,0,0,1,0,1,0,0,1,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
No vehicles,1,0,0,1,1,1,0,2,0,20,0,0,0,4,0,178,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicles over 3.5 metric tons prohibited,1,2,0,3,5,2,0,0,2,0,0,0,13,0,0,0,115,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
No entry,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,312,1,0,2,3,0,0,0,0,9,0,0,1,0,1,1,0,3,0,0,0,22,0,0,0,0
General caution,1,4,3,2,0,0,0,0,1,0,0,2,3,0,0,0,0,1,170,0,7,9,5,1,10,0,101,46,4,0,8,5,1,0,1,0,1,0,0,0,0,0,4
Dangerous curve to the left,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,4,22,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Dangerous curve to the right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,66,0,0,8,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Double curve,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,49,0,7,0,0,0,1,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0
Bumpy road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,110,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slippery road,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,21,9,14,0,82,0,0,1,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0
Road narrows on the right,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,10,1,0,56,0,2,10,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
Road work,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,1,34,0,2,0,405,5,5,0,2,9,7,0,0,0,0,0,0,0,0,1,0,0
Traffic signals,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,1,12,2,1,0,0,0,136,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
